DatabaseClass text,LauncherClass numeric,LauncherId numeric,Description text,LocalName text,FiringArc_deg numeric,Az numeric,El numeric,FireControlSensor text,FireControlSensor2 text,IsReloadable numeric
"AAW cruiser","SA-SAM System","1","No description is available","","0","0","0","SAM fire control radar","","0"
"AAW cruiser","SSM Launcher","2","No description is available","","0","0","0","","","0"
"AB 212.ASW","AB 212.ASW Launcher","0","","","0","0","0","","","0"
"AB 212.ASW","AB 212.ASW Launcher","1","","","0","0","0","","","0"
"AB212ASW","212-torpedoa","0","","","0","0","0","","","0"
"AB212ASW","212-torpedob","1","","","0","0","0","","","0"
"Abukuma FFG","Mk-141 Harpoon Launcher","0","","","0","90","40","","","0"
"Abukuma FFG","Mk-141 Harpoon Launcher","1","","","0","270","40","","","0"
"Abukuma FFG","76 mm/62 Mark 75 Compact","2","","","340","0","0","","","1"
"Abukuma FFG","20mm/99 M-61A1 Gatling OGB Mark 15 Block 1A","3","","","330","180","0","Phalanx FC","","1"
"Abukuma FFG","Mk-32 3 Torpedo Mount","4","","","30","90","0","","","1"
"Abukuma FFG","Mk-32 3 Torpedo Mount","5","","","30","270","0","","","1"
"Abukuma FFG","Mk-112 ASROC","6","","","300","0","0","","","0"
"Aconit DD","100mm/55 (3.9in) model 1968","0","","","320","0","0","DRBC 31D","","1"
"Aconit DD","100mm/55 (3.9in) model 1968","1","","","300","180","0","DRBC 31D","","1"
"Aconit DD","Malafon Launcher","2","","","270","0","15","","","1"
"Aconit DD","533mm French L Torp Tubes x5","3","","","30","90","0","","","1"
"Aconit DD","533mm French L Torp Tubes x5","4","","","30","270","0","","","1"
"Aconit DD (1984)","100mm/55 (3.9in) model 1968","0","","","320","0","0","DRBC 31D","","1"
"Aconit DD (1984)","100mm/55 (3.9in) model 1968","1","","","300","180","0","DRBC 31D","","1"
"Aconit DD (1984)","MM-38 Exocet Twin Launcher","2","","","0","90","20","","","0"
"Aconit DD (1984)","MM-38 Exocet Twin Launcher","3","","","0","270","20","","","0"
"Aconit DD (1984)","533mm French L Torp Tubes x5","4","","","30","90","0","","","1"
"Aconit DD (1984)","533mm French L Torp Tubes x5","5","","","30","270","0","","","1"
"AD-1","Spad Fuselage","0","","","0","0","0","","",""
"AD-1","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-1","Spad Wing x2","2","","","0","0","0","","",""
"AD-1","Spad Wing x2","3","","","0","0","0","","",""
"AD-1","Spad Wing x2","4","","","0","0","0","","",""
"AD-1","Spad Wing x2","5","","","0","0","0","","",""
"AD-1","Spad Wing x2","6","","","0","0","0","","",""
"AD-1","Spad Wing x2","7","","","0","0","0","","",""
"AD-1","20mm Colt Mk-12 Cannon (200)","8","20mm Cannon","","10","0","0","","",""
"AD-1","20mm Colt Mk-12 Cannon (200)","9","20mm Cannon","","10","0","0","","",""
"AD-1Q","Spad Fuselage","0","","","0","0","0","","",""
"AD-1Q","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-1Q","Spad Wing x2","2","","","0","0","0","","",""
"AD-1Q","Spad Wing x2","3","","","0","0","0","","",""
"AD-1Q","Spad Wing x2","4","","","0","0","0","","",""
"AD-1Q","Spad Wing x2","5","","","0","0","0","","",""
"AD-1Q","Spad Wing x2","6","","","0","0","0","","",""
"AD-1Q","20mm Colt Mk-12 Cannon (200)","7","20mm Cannon","","10","0","0","","",""
"AD-1Q","20mm Colt Mk-12 Cannon (200)","8","20mm Cannon","","10","0","0","","",""
"AD-2","Spad Fuselage","0","","","0","0","0","","",""
"AD-2","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-2","Spad Wing x2","2","","","0","0","0","","",""
"AD-2","Spad Wing x2","3","","","0","0","0","","",""
"AD-2","Spad Wing x2","4","","","0","0","0","","",""
"AD-2","Spad Wing x2","5","","","0","0","0","","",""
"AD-2","Spad Wing x2","6","","","0","0","0","","",""
"AD-2","Spad Wing x2","7","","","0","0","0","","",""
"AD-2","20mm Colt Mk-12 Cannon (200)","8","20mm Cannon","","10","0","0","","",""
"AD-2","20mm Colt Mk-12 Cannon (200)","9","20mm Cannon","","10","0","0","","",""
"AD-3","Spad Fuselage","0","","","0","0","0","","",""
"AD-3","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-3","Spad Wing x2","2","","","0","0","0","","",""
"AD-3","Spad Wing x2","3","","","0","0","0","","",""
"AD-3","Spad Wing x2","4","","","0","0","0","","",""
"AD-3","Spad Wing x2","5","","","0","0","0","","",""
"AD-3","Spad Wing x2","6","","","0","0","0","","",""
"AD-3","Spad Wing x2","7","","","0","0","0","","",""
"AD-3","20mm Colt Mk-12 Cannon (200)","8","20mm Cannon","","10","0","0","","",""
"AD-3","20mm Colt Mk-12 Cannon (200)","9","20mm Cannon","","10","0","0","","",""
"AD-3Q","Spad Fuselage","0","","","0","0","0","","",""
"AD-3Q","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-3Q","Spad Wing x2","2","","","0","0","0","","",""
"AD-3Q","Spad Wing x2","3","","","0","0","0","","",""
"AD-3Q","Spad Wing x2","4","","","0","0","0","","",""
"AD-3Q","Spad Wing x2","5","","","0","0","0","","",""
"AD-3Q","Spad Wing x2","6","","","0","0","0","","",""
"AD-3Q","20mm Colt Mk-12 Cannon (200)","7","20mm Cannon","","10","0","0","","",""
"AD-3Q","20mm Colt Mk-12 Cannon (200)","8","20mm Cannon","","10","0","0","","",""
"AD-3W","Spad Wing Root x2","0","","","0","0","0","","",""
"AD-4","Spad Fuselage","0","","","0","0","0","","",""
"AD-4","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-4","Spad Wing x2","2","","","0","0","0","","",""
"AD-4","Spad Wing x2","3","","","0","0","0","","",""
"AD-4","Spad Wing x2","4","","","0","0","0","","",""
"AD-4","Spad Wing x2","5","","","0","0","0","","",""
"AD-4","Spad Wing x2","6","","","0","0","0","","",""
"AD-4","Spad Wing x2","7","","","0","0","0","","",""
"AD-4","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-4","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-4B","Spad Fuselage","0","","","0","0","0","","",""
"AD-4B","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-4B","Spad Wing x2","2","","","0","0","0","","",""
"AD-4B","Spad Wing x2","3","","","0","0","0","","",""
"AD-4B","Spad Wing x2","4","","","0","0","0","","",""
"AD-4B","Spad Wing x2","5","","","0","0","0","","",""
"AD-4B","Spad Wing x2","6","","","0","0","0","","",""
"AD-4B","Spad Wing x2","7","","","0","0","0","","",""
"AD-4B","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-4B","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-4L","Spad Fuselage","0","","","0","0","0","","",""
"AD-4L","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-4L","Spad Wing x2","2","","","0","0","0","","",""
"AD-4L","Spad Wing x2","3","","","0","0","0","","",""
"AD-4L","Spad Wing x2","4","","","0","0","0","","",""
"AD-4L","Spad Wing x2","5","","","0","0","0","","",""
"AD-4L","Spad Wing x2","6","","","0","0","0","","",""
"AD-4L","Spad Wing x2","7","","","0","0","0","","",""
"AD-4L","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-4L","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-4N","Spad Fuselage","0","","","0","0","0","","",""
"AD-4N","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-4N","Spad Wing x2","2","","","0","0","0","","",""
"AD-4N","Spad Wing x2","3","","","0","0","0","","",""
"AD-4N","Spad Wing x2","4","","","0","0","0","","",""
"AD-4N","Spad Wing x2","5","","","0","0","0","","",""
"AD-4N","Spad Wing x2","6","","","0","0","0","","",""
"AD-4N","Spad Wing x2","7","","","0","0","0","","",""
"AD-4N","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-4N","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-4NA","Spad Fuselage","0","","","0","0","0","","",""
"AD-4NA","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-4NA","Spad Wing x2","2","","","0","0","0","","",""
"AD-4NA","Spad Wing x2","3","","","0","0","0","","",""
"AD-4NA","Spad Wing x2","4","","","0","0","0","","",""
"AD-4NA","Spad Wing x2","5","","","0","0","0","","",""
"AD-4NA","Spad Wing x2","6","","","0","0","0","","",""
"AD-4NA","Spad Wing x2","7","","","0","0","0","","",""
"AD-4NA","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-4NA","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-4NA(France)","Spad Fuselage","0","","","0","0","0","","",""
"AD-4NA(France)","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-4NA(France)","Spad Wing x2","2","","","0","0","0","","",""
"AD-4NA(France)","Spad Wing x2","3","","","0","0","0","","",""
"AD-4NA(France)","Spad Wing x2","4","","","0","0","0","","",""
"AD-4NA(France)","Spad Wing x2","5","","","0","0","0","","",""
"AD-4NA(France)","Spad Wing x2","6","","","0","0","0","","",""
"AD-4NA(France)","Spad Wing x2","7","","","0","0","0","","",""
"AD-4NA(France)","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-4NA(France)","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-4Q","Spad Fuselage","0","","","0","0","0","","",""
"AD-4Q","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-4Q","Spad Wing x2","2","","","0","0","0","","",""
"AD-4Q","Spad Wing x2","3","","","0","0","0","","",""
"AD-4Q","Spad Wing x2","4","","","0","0","0","","",""
"AD-4Q","Spad Wing x2","5","","","0","0","0","","",""
"AD-4Q","Spad Wing x2","6","","","0","0","0","","",""
"AD-4Q","20mm Colt Mk-12 Cannon (200) x2","7","20mm Cannons","","10","0","0","","",""
"AD-4Q","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-4W","Spad Wing Root x2","0","","","0","0","0","","",""
"AD-5","Spad Fuselage","0","","","0","0","0","","",""
"AD-5","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-5","Spad Wing x2","2","","","0","0","0","","",""
"AD-5","Spad Wing x2","3","","","0","0","0","","",""
"AD-5","Spad Wing x2","4","","","0","0","0","","",""
"AD-5","Spad Wing x2","5","","","0","0","0","","",""
"AD-5","Spad Wing x2","6","","","0","0","0","","",""
"AD-5","Spad Wing x2","7","","","0","0","0","","",""
"AD-5","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-5","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-5N","Spad Fuselage","0","","","0","0","0","","",""
"AD-5N","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-5N","Spad Wing x2","2","","","0","0","0","","",""
"AD-5N","Spad Wing x2","3","","","0","0","0","","",""
"AD-5N","Spad Wing x2","4","","","0","0","0","","",""
"AD-5N","Spad Wing x2","5","","","0","0","0","","",""
"AD-5N","Spad Wing x2","6","","","0","0","0","","",""
"AD-5N","Spad Wing x2","7","","","0","0","0","","",""
"AD-5N","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-5N","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-5Q","Spad Fuselage","0","","","0","0","0","","",""
"AD-5Q","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-5Q","Spad Wing x2","2","","","0","0","0","","",""
"AD-5Q","Spad Wing x2","3","","","0","0","0","","",""
"AD-5Q","Spad Wing x2","4","","","0","0","0","","",""
"AD-5Q","Spad Wing x2","5","","","0","0","0","","",""
"AD-5Q","Spad Wing x2","6","","","0","0","0","","",""
"AD-5Q","20mm Colt Mk-12 Cannon (200) x2","7","20mm Cannons","","10","0","0","","",""
"AD-5Q","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-5W","Spad Wing Root x2","0","","","0","0","0","","",""
"AD-6","Spad Fuselage","0","","","0","0","0","","",""
"AD-6","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-6","Spad Wing x2","2","","","0","0","0","","",""
"AD-6","Spad Wing x2","3","","","0","0","0","","",""
"AD-6","Spad Wing x2","4","","","0","0","0","","",""
"AD-6","Spad Wing x2","5","","","0","0","0","","",""
"AD-6","Spad Wing x2","6","","","0","0","0","","",""
"AD-6","Spad Wing x2","7","","","0","0","0","","",""
"AD-6","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-6","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"AD-7","Spad Fuselage","0","","","0","0","0","","",""
"AD-7","Spad Wing Root x2","1","","","0","0","0","","",""
"AD-7","Spad Wing x2","2","","","0","0","0","","",""
"AD-7","Spad Wing x2","3","","","0","0","0","","",""
"AD-7","Spad Wing x2","4","","","0","0","0","","",""
"AD-7","Spad Wing x2","5","","","0","0","0","","",""
"AD-7","Spad Wing x2","6","","","0","0","0","","",""
"AD-7","Spad Wing x2","7","","","0","0","0","","",""
"AD-7","20mm Colt Mk-12 Cannon (200) x2","8","20mm Cannons","","10","0","0","","",""
"AD-7","20mm Colt Mk-12 Cannon (200) x2","9","20mm Cannons","","10","0","0","","",""
"Adelaide FFG","76 mm/62 Mark 75 Compact","0","","","180","0","0","SPG-60","Radamec 2500 Optronic Sensor","0"
"Adelaide FFG","Mk-13 Mod4 GMLS","1","","","360","0","0","Mk-92 Mod 12 STIR-HP","SPG-60","1"
"Adelaide FFG","Adelaide Mk-41 Mod 5 VLS","2","","","360","0","0","SPG-60","Mk-92 Mod 12 STIR-HP","0"
"Adelaide FFG","20mm/76 M-61A1 Gatling Mark 15 Block 1","3","","Phalanx CIWS","270","180","0","","","1"
"Adelaide FFG","Mk-32 3 Torpedo Mount","4","","Port Torpedo Tubes","45","270","0","","","1"
"Adelaide FFG","Mk-32 3 Torpedo Mount","5","","Stbd Torpedo Tubes","45","90","0","","","1"
"Adelaide FFG","Mk-160 EDL x 4","6","","","360","0","80","","","1"
"Adelaide FFG","Mk-137 SRBOC Launcher","7","","","0","270","60","","","1"
"Adelaide FFG","Mk-137 SRBOC Launcher","8","","","0","90","60","","","1"
"AF-1","20mm Colt Mk-12 Cannon (400)","0","20mm Cannon","","10","0","0","","",""
"AF-1","20mm Colt Mk-12 Cannon (400)","1","20mm Cannon","","10","0","0","","",""
"AF-1","A-4Ku 1-5","2","","","0","0","0","","",""
"AF-1","A-4Ku 2-4","3","","","0","0","0","","",""
"AF-1","A-4Ku 3","4","","","0","0","0","","",""
"AF-1E Fury","0.50in(12.7mm) Browning M2(300)(x2)","0","","","10","0","0","","",""
"AF-1E Fury","0.50in(12.7mm) Browning M2(300)(x2)","1","","","10","0","0","","",""
"AF-1E Fury","0.50in(12.7mm) Browning M2(300)(x2)","2","","","10","0","0","","",""
"AF-1E Fury","FJ4B Wing1","3","","","0","0","0","","",""
"AF-1E Fury","FJ4B Wing2","4","","","0","0","0","","",""
"AF-1E Fury","F-86 Rockets","5","","","0","0","0","","",""
"AF-1E Fury","FJ4 Wing3","6","","","0","0","0","","",""
"Agosta","533mm French Torpedo Tube","0","","","360","0","0","","","1"
"Agosta","533mm French Torpedo Tube","1","","","360","0","0","","","1"
"Agosta","533mm French Torpedo Tube","2","","","360","0","0","","","1"
"Agosta","533mm French Torpedo Tube","3","","","360","0","0","","","1"
"Agosta 90B(Pakistan)","533mm French Torpedo Tube","0","","","360","0","0","","","1"
"Agosta 90B(Pakistan)","533mm French Torpedo Tube","1","","","360","0","0","","","1"
"Agosta 90B(Pakistan)","533mm French Torpedo Tube","2","","","360","0","0","","","1"
"Agosta 90B(Pakistan)","533mm French Torpedo Tube","3","","","360","0","0","","","1"
"Agosta(Pakistan)","533mm French Torpedo Tube","0","","","360","0","0","","","1"
"Agosta(Pakistan)","533mm French Torpedo Tube","1","","","360","0","0","","","1"
"Agosta(Pakistan)","533mm French Torpedo Tube","2","","","360","0","0","","","1"
"Agosta(Pakistan)","533mm French Torpedo Tube","3","","","360","0","0","","","1"
"Agosta(Spain)","533mm French Torpedo Tube","0","","","360","0","0","","","1"
"Agosta(Spain)","533mm French Torpedo Tube","1","","","360","0","0","","","1"
"Agosta(Spain)","533mm French Torpedo Tube","2","","","360","0","0","","","1"
"Agosta(Spain)","533mm French Torpedo Tube","3","","","360","0","0","","","1"
"AGP Class Cartagena","Launcher 40/70L","0","","","360","0","0","","","0"
"AH-1J Sea Cobra","20mm M197 Chain Gun Cobra","0","","","220","0","-14","","","0"
"AH-1J Sea Cobra","AH-1J Pylon","1","","","0","0","5","","","0"
"AH-1J Sea Cobra","AH-1J Pylon","2","","","0","0","5","","","0"
"AH-1J Sea Cobra","AH-1J Pylon","3","","","0","0","5","","","0"
"AH-1J Sea Cobra","AH-1J Pylon","4","","","0","0","5","","","0"
"AH-1J Sea Cobra","ALE-39 CMD","5","","","360","180","-45","","","0"
"AH-1J Sea Cobra","ALE-39 CMD","6","","","360","180","-45","","","0"
"AH-1T Sea Cobra","20mm M197 Chain Gun Cobra","0","","","220","0","-14","","","0"
"AH-1T Sea Cobra","AH-1 Outboard Pylon","1","","","0","0","5","TOW Operator.n","","0"
"AH-1T Sea Cobra","AH-1 Inboard Pylon","2","","","0","0","5","TOW Operator.n","","0"
"AH-1T Sea Cobra","AH-1 Inboard Pylon","3","","","0","0","5","TOW Operator.n","","0"
"AH-1T Sea Cobra","AH-1 Outboard Pylon","4","","","0","0","5","TOW Operator.n","","0"
"AH-1T Sea Cobra","ALE-39 CMD","5","","","360","180","-45","","","0"
"AH-1T Sea Cobra","ALE-39 CMD","6","","","360","180","-45","","","0"
"AH-1W Super Cobra","20mm M197 Chain Gun Cobra","0","","","220","0","-14","","","0"
"AH-1W Super Cobra","AH-1 Outboard Pylon","1","","","0","0","5","TOW Operator.n","","0"
"AH-1W Super Cobra","AH-1 Inboard Pylon","2","","","0","0","5","TOW Operator.n","","0"
"AH-1W Super Cobra","AH-1 Inboard Pylon","3","","","0","0","5","TOW Operator.n","","0"
"AH-1W Super Cobra","AH-1 Outboard Pylon","4","","","0","0","5","TOW Operator.n","","0"
"AH-1W Super Cobra","ALE-39 CMD","5","","","360","180","-45","","","0"
"AH-1W Super Cobra","ALE-39 CMD","6","","","360","180","-45","","","0"
"AH-1Z Viper","20mm M197 Chain Gun Cobra","0","","","220","0","-14","","","0"
"AH-1Z Viper","AH-1 Outboard Pylon","1","","","0","0","5","TOW Operator.n","","0"
"AH-1Z Viper","AH-1 Outboard Pylon","2","","","0","0","5","TOW Operator.n","","0"
"AH-1Z Viper","AH-1 Outboard Pylon","3","","","0","0","5","TOW Operator.n","","0"
"AH-1Z Viper","AH-1 Outboard Pylon","4","","","0","0","5","TOW Operator.n","","0"
"AH-1Z Viper","AH-1Z Wtips","5","","","0","0","5","","","0"
"AH-1Z Viper","ALE-39 CMD","6","","","360","180","-45","","","0"
"AH-1Z Viper","ALE-39 CMD","7","","","360","180","-45","","","0"
"AH-64A","30mm M230 Chain Gun","0","","","270","0","0","","","0"
"AH-64A","AH-64 pylons 1-5","1","","","5","0","0","Laser-20km","","0"
"AH-64A","AH-64 pylons 2-4","2","","","5","0","0","Laser-20km","","0"
"AJ-1","AJ ExtraFuel","0","","","0","0","0","","",""
"AJ-1","AJ-1 Bay","1","","","0","0","0","","",""
"AJ-2","AJ ExtraFuel","0","","","0","0","0","","",""
"AJ-2","AJ-1 Bay","1","","","0","0","0","","",""
"Akebono DDE","3/50 Mark 27 Twin","0","","","300","0","0","","","1"
"Akebono DDE","3/50 Mark 27 Twin","1","","","310","180","0","","","1"
"Akebono DDE","40mm Bofors Mk12","2","","","280","0","0","","","1"
"Akebono DDE","40mm Bofors Mk12","3","","","340","180","0","","","1"
"Akebono DDE","Hedgehog","4","","","10","0","0","","","1"
"Akebono DDE","Kgun x4","5","","","10","90","45","","","1"
"Akebono DDE","Kgun x4","6","","","10","270","45","","","1"
"Akebono DDE","DC Rack 12","7","","","10","180","45","","","1"
"Akebono DDE(1959)","3/50 Mark 27 Twin","0","","","300","0","0","","","1"
"Akebono DDE(1959)","3/50 Mark 27 Twin","1","","","310","180","0","","","1"
"Akebono DDE(1959)","40mm Bofors Mk12","2","","","280","0","0","","","1"
"Akebono DDE(1959)","40mm Bofors Mk12","3","","","340","180","0","","","1"
"Akebono DDE(1959)","Hedgehog","4","","","10","0","0","","","1"
"Akebono DDE(1959)","Kgun x2","5","","","10","90","45","","","1"
"Akebono DDE(1959)","Kgun x2","6","","","10","270","45","","","1"
"Akizuki DD","5/54 Mark 16","0","","","300","0","0","","","1"
"Akizuki DD","5/54 Mark 16","1","","","300","180","0","","","1"
"Akizuki DD","5/54 Mark 16","2","","","320","180","0","","","1"
"Akizuki DD","3/50 Mark 27 Twin","3","","","320","0","0","","","1"
"Akizuki DD","3/50 Mark 27 Twin","4","","","340","180","0","","","1"
"Akizuki DD","533mm torpedo tube Japan","5","","","0","20","0","","","1"
"Akizuki DD","533mm torpedo tube Japan","6","","","0","340","0","","","1"
"Akizuki DD","Weapon Alfa","7","","","270","0","0","","","1"
"Akizuki DD","Hedgehog","8","","","10","0","0","","","1"
"Akizuki DD","Hedgehog","9","","","10","0","0","","","1"
"Akizuki DD","Ygun","10","","","10","90","45","","","1"
"Akizuki DD","Ygun","11","","","10","270","45","","","1"
"Akizuki DD(1976)","5/54 Mark 16","0","","","300","0","0","","","1"
"Akizuki DD(1976)","5/54 Mark 16","1","","","300","180","0","","","1"
"Akizuki DD(1976)","5/54 Mark 16","2","","","320","180","0","","","1"
"Akizuki DD(1976)","3/50 Mark 27 Twin","3","","","320","0","0","","","1"
"Akizuki DD(1976)","3/50 Mark 27 Twin","4","","","340","180","0","","","1"
"Akizuki DD(1976)","Mk-32 3 Torpedo Mount","5","","","30","90","0","","","1"
"Akizuki DD(1976)","Mk-32 3 Torpedo Mount","6","","","30","270","0","","","1"
"Akizuki DD(1976)","375mm Bofors ASRL","7","","","300","0","0","","","1"
"Albatros Type 143A","76 mm/62 Mark 75","0","","","330","0","0","","","1"
"Albatros Type 143A","76 mm/62 Mark 75","1","","","340","180","0","","","1"
"Albatros Type 143A","Exocet Twin Launcher","3","","","30","45","20","","","0"
"Albatros Type 143A","Exocet Twin Launcher","4","","","30","315","20","","","0"
"Albatros Type 143A","533mm torpedo x2 tubes Germany","5","","","30","90","0","","","1"
"Albatros Type 143A","533mm torpedo x2 tubes Germany","6","","","30","270","0","","","1"
"Albion Class LPD","30mm/77 GAU-8/A Goalkeeper","0","Fwd Goalkeeper CIWS","","270","0","0","","","1"
"Albion Class LPD","30mm/77 GAU-8/A Goalkeeper","1","Aft 20mm Phalanx CIWS","","270","180","0","","","1"
"Allen M Sumner","5/38 Mark 12 Twin","0","","","270","0","0","","","1"
"Allen M Sumner","5/38 Mark 12 Twin","1","","","270","0","0","","","1"
