DatabaseClass text primary key,MaxRange_m real,ProbDetonate real,IsPenetration integer,BlastCharge_kg real,FragCharge_kg real,RadCharge_kg real,FragMetal_kg real,FragFragment_kg real,FragSpread real
"Nuclear-37250kT","94058.4623","0.9","0","40975000000","0","18625000000","0","0","1"
"Nuclear-37500kT","94247.39858","0.9","0","41250000000","0","18750000000","0","0","1"
"Nuclear-37750kT","94435.45521","0.9","0","41525000000","0","18875000000","0","0","1"
"Nuclear-38000kT","94622.64207","0.9","0","41800000000","0","19000000000","0","0","1"
"Nuclear-38250kT","94808.96885","0.9","0","42075000000","0","19125000000","0","0","1"
"Nuclear-38500kT","94994.44509","0.9","0","42350000000","0","19250000000","0","0","1"
"Nuclear-38750kT","95179.08017","0.9","0","42625000000","0","19375000000","0","0","1"
"Nuclear-39000kT","95362.88329","0.9","0","42900000000","0","19500000000","0","0","1"
"Nuclear-39250kT","95545.86348","0.9","0","43175000000","0","19625000000","0","0","1"
"Nuclear-39500kT","95728.02965","0.9","0","43450000000","0","19750000000","0","0","1"
"Nuclear-39750kT","95909.39053","0.9","0","43725000000","0","19875000000","0","0","1"
"Nuclear-40000kT","96089.95472","0.9","0","44000000000","0","20000000000","0","0","1"
"Nuclear-40500kT","96448.72665","0.9","0","44550000000","0","20250000000","0","0","1"
"Nuclear-41000kT","96804.41133","0.9","0","45100000000","0","20500000000","0","0","1"
"Nuclear-41500kT","97157.0725","0.9","0","45650000000","0","20750000000","0","0","1"
"Nuclear-42000kT","97506.77183","0.9","0","46200000000","0","21000000000","0","0","1"
"Nuclear-42500kT","97853.56902","0.9","0","46750000000","0","21250000000","0","0","1"
"Nuclear-43000kT","98197.52187","0.9","0","47300000000","0","21500000000","0","0","1"
"Nuclear-43500kT","98538.68638","0.9","0","47850000000","0","21750000000","0","0","1"
"Nuclear-44000kT","98877.11683","0.9","0","48400000000","0","22000000000","0","0","1"
"Nuclear-44500kT","99212.86581","0.9","0","48950000000","0","22250000000","0","0","1"
"Nuclear-45000kT","99545.98436","0.9","0","49500000000","0","22500000000","0","0","1"
"Nuclear-45500kT","99876.52196","0.9","0","50050000000","0","22750000000","0","0","1"
"Nuclear-46000kT","100204.5266","0.9","0","50600000000","0","23000000000","0","0","1"
"Nuclear-46500kT","100530.0451","0.9","0","51150000000","0","23250000000","0","0","1"
"Nuclear-47000kT","100853.1225","0.9","0","51700000000","0","23500000000","0","0","1"
"Nuclear-47500kT","101173.8028","0.9","0","52250000000","0","23750000000","0","0","1"
"Nuclear-48000kT","101492.1289","0.9","0","52800000000","0","24000000000","0","0","1"
"Nuclear-48500kT","101808.1423","0.9","0","53350000000","0","24250000000","0","0","1"
"Nuclear-49000kT","102121.8833","0.9","0","53900000000","0","24500000000","0","0","1"
"Nuclear-49500kT","102433.3912","0.9","0","54450000000","0","24750000000","0","0","1"
"Nuclear-50000kT","102742.7043","0.9","0","55000000000","0","25000000000","0","0","1"
"SolidProjectile","50","1","1","0","0","0","0","0","1"
"CIWSSolidProjectile","25","1","0","0","0","0","0","0","1"
"Test1","1000","0.95","0","10","10","0","10","0.01","1"
"Test2","100000","1","0","100000000","0","0","0","0","1"
"SolidPen0.001kg","9","1","1","0.01","0","0","0","0","1"
"SolidPen0.05kg","18.91483218","1","1","0.05","0","0","0","0","1"
"SolidPen0.1kg","22.49365301","1","1","0.1","0","0","0","0","1"
"SolidPen0.15kg","24.89331909","1","1","0.15","0","0","0","0","1"
"SolidPen0.2kg","26.7496122","1","1","0.2","0","0","0","0","1"
"SolidPen0.25kg","28.28427125","1","1","0.25","0","0","0","0","1"
"SolidPen0.3kg","29.60331218","1","1","0.3","0","0","0","0","1"
"SolidPen0.35kg","30.76642269","1","1","0.35","0","0","0","0","1"
"SolidPen0.4kg","31.81082915","1","1","0.4","0","0","0","0","1"
"SolidPen0.45kg","32.76145035","1","1","0.45","0","0","0","0","1"
"SolidPen0.5kg","33.63585661","1","1","0.5","0","0","0","0","1"
"SolidPen0.55kg","34.4469412","1","1","0.55","0","0","0","0","1"
"SolidPen0.6kg","35.20446947","1","1","0.6","0","0","0","0","1"
"SolidPen0.65kg","35.9160304","1","1","0.65","0","0","0","0","1"
"SolidPen0.7kg","36.58764877","1","1","0.7","0","0","0","0","1"
"SolidPen0.75kg","37.22419436","1","1","0.75","0","0","0","0","1"
"SolidPen0.8kg","37.82966436","1","1","0.8","0","0","0","0","1"
"SolidPen0.85kg","38.40738358","1","1","0.85","0","0","0","0","1"
"SolidPen0.9kg","38.96014986","0.85","1","0.9","0","0","0","0","1"
"SolidPen0.95kg","39.4903418","1","1","0.95","0","0","0","0","1"
"DART 0.4kg","63.6216583","1","0","0.02","0.2","0","0.4","0.01","0.25"
"76mm HE-MOM 0.8 FRAG","75.65932872","0.85","1","0.08","0.4","0","0.4","0.01","0.5"
"SA-2 200kg Warhead","300.8482474","0.85","0","70","70","0","130","0.15","0.8"
"Blast0.1kg","5.81181","0.85","0","0.1","0","0.01","0","0","0"
"Blast0.2kg","7.32072","0.85","0","0.2","0","0.02","0","0","0"
"Blast0.3kg","8.37901","0.85","0","0.3","0","0.03","0","0","0"
"Blast0.4kg","9.2214","0.85","0","0.4","0","0.04","0","0","0"
"Blast0.5kg","9.93272","0.85","0","0.5","0","0.05","0","0","0"
"Blast0.6kg","10.55445","0.85","0","0.6","0","0.06","0","0","0"
"Blast0.7kg","11.11038","0.85","0","0.7","0","0.07","0","0","0"
"Blast0.8kg","11.61556","0.85","0","0.8","0","0.08","0","0","0"
"Blast0.9kg","12.08019","0.85","0","0.9","0","0.09","0","0","0"
"Blast1kg","12.51155","0.85","0","1","0","0.1","0","0","0"
"Blast1.1kg","12.91501","0.85","0","1.1","0","0.11","0","0","0"
"Blast1.2kg","13.2947","0.85","0","1.2","0","0.12","0","0","0"
"Blast1.3kg","13.65382","0.85","0","1.3","0","0.13","0","0","0"
"Blast1.4kg","13.99496","0.85","0","1.4","0","0.14","0","0","0"
"Blast1.5kg","14.32021","0.85","0","1.5","0","0.15","0","0","0"
"Blast1.6kg","14.6313","0.85","0","1.6","0","0.16","0","0","0"
"Blast1.7kg","14.92968","0.85","0","1.7","0","0.17","0","0","0"
"Blast1.8kg","15.21657","0.85","0","1.8","0","0.18","0","0","0"
"Blast1.9kg","15.49302","0.85","0","1.9","0","0.19","0","0","0"
"Blast2kg","15.75992","0.85","0","2","0","0.2","0","0","0"
"Blast2.1kg","16.01807","0.85","0","2.1","0","0.21","0","0","0"
"Blast2.2kg","16.26814","0.85","0","2.2","0","0.22","0","0","0"
"Blast2.3kg","16.51074","0.85","0","2.3","0","0.23","0","0","0"
"Blast2.4kg","16.7464","0.85","0","2.4","0","0.24","0","0","0"
"Blast2.5kg","16.9756","0.85","0","2.5","0","0.25","0","0","0"
"Blast2.6kg","17.19876","0.85","0","2.6","0","0.26","0","0","0"
"Blast2.7kg","17.41627","0.85","0","2.7","0","0.27","0","0","0"
"Blast2.8kg","17.62847","0.85","0","2.8","0","0.28","0","0","0"
"Blast2.9kg","17.83568","0.85","0","2.9","0","0.29","0","0","0"
"Blast3kg","18.03817","0.85","0","3","0","0.3","0","0","0"
"Blast3.1kg","18.23621","0.85","0","3.1","0","0.31","0","0","0"
"Blast3.2kg","18.43003","0.85","0","3.2","0","0.32","0","0","0"
"Blast3.3kg","18.61985","0.85","0","3.3","0","0.33","0","0","0"
"Blast3.4kg","18.80588","0.85","0","3.4","0","0.34","0","0","0"
"Blast3.5kg","18.98829","0.85","0","3.5","0","0.35","0","0","0"
"Blast3.6kg","19.16725","0.85","0","3.6","0","0.36","0","0","0"
"Blast3.7kg","19.34293","0.85","0","3.7","0","0.37","0","0","0"
"Blast3.8kg","19.51547","0.85","0","3.8","0","0.38","0","0","0"
"Blast3.9kg","19.68501","0.85","0","3.9","0","0.39","0","0","0"
"Blast4kg","19.85167","0.85","0","4","0","0.4","0","0","0"
"Blast4.1kg","20.01558","0.85","0","4.1","0","0.41","0","0","0"
"Blast4.2kg","20.17684","0.85","0","4.2","0","0.42","0","0","0"
"Blast4.3kg","20.33556","0.85","0","4.3","0","0.43","0","0","0"
"Blast4.4kg","20.49183","0.85","0","4.4","0","0.44","0","0","0"
"Blast4.5kg","20.64576","0.85","0","4.5","0","0.45","0","0","0"
"Blast4.6kg","20.79742","0.85","0","4.6","0","0.46","0","0","0"
"Blast4.7kg","20.9469","0.85","0","4.7","0","0.47","0","0","0"
"Blast4.8kg","21.09427","0.85","0","4.8","0","0.48","0","0","0"
"Blast4.9kg","21.2396","0.85","0","4.9","0","0.49","0","0","0"
"Blast5kg","21.38297","0.85","0","5","0","0.5","0","0","0"
"Blast5.2kg","21.66408","0.85","0","5.2","0","0.52","0","0","0"
"Blast5.4kg","21.93806","0.85","0","5.4","0","0.54","0","0","0"
"Blast5.6kg","22.20535","0.85","0","5.6","0","0.56","0","0","0"
"Blast5.8kg","22.46635","0.85","0","5.8","0","0.58","0","0","0"
"Blast6kg","22.72142","0.85","0","6","0","0.6","0","0","0"
"Blast6.2kg","22.97087","0.85","0","6.2","0","0.62","0","0","0"
"Blast6.4kg","23.21502","0.85","0","6.4","0","0.64","0","0","0"
"Blast6.6kg","23.45412","0.85","0","6.6","0","0.66","0","0","0"
"Blast6.8kg","23.68845","0.85","0","6.8","0","0.68","0","0","0"
"Blast7kg","23.91821","0.85","0","7","0","0.7","0","0","0"
"Blast7.2kg","24.14364","0.85","0","7.2","0","0.72","0","0","0"
"Blast7.4kg","24.36493","0.85","0","7.4","0","0.74","0","0","0"
"Blast7.6kg","24.58227","0.85","0","7.6","0","0.76","0","0","0"
"Blast7.8kg","24.79583","0.85","0","7.8","0","0.78","0","0","0"
"Blast8kg","25.00576","0.85","0","8","0","0.8","0","0","0"
"Blast8.2kg","25.21222","0.85","0","8.2","0","0.82","0","0","0"
"Blast8.4kg","25.41535","0.85","0","8.4","0","0.84","0","0","0"
"Blast8.6kg","25.61528","0.85","0","8.6","0","0.86","0","0","0"
"Blast8.8kg","25.81213","0.85","0","8.8","0","0.88","0","0","0"
"Blast9kg","26.00602","0.85","0","9","0","0.9","0","0","0"
"Blast9.2kg","26.19705","0.85","0","9.2","0","0.92","0","0","0"
"Blast9.4kg","26.38534","0.85","0","9.4","0","0.94","0","0","0"
"Blast9.6kg","26.57097","0.85","0","9.6","0","0.96","0","0","0"
"Blast9.8kg","26.75404","0.85","0","9.8","0","0.98","0","0","0"
"Blast10kg","26.93463","0.85","0","10","0","1","0","0","0"
"Blast10.5kg","27.37582","0.85","0","10.5","0","1.05","0","0","0"
"Blast11kg","27.8032","0.85","0","11","0","1.1","0","0","0"
"Blast11.5kg","28.21782","0.85","0","11.5","0","1.15","0","0","0"
"Blast12kg","28.62058","0.85","0","12","0","1.2","0","0","0"
"Blast12.5kg","29.0123","0.85","0","12.5","0","1.25","0","0","0"
"Blast13kg","29.3937","0.85","0","13","0","1.3","0","0","0"
"Blast13.5kg","29.76544","0.85","0","13.5","0","1.35","0","0","0"
"Blast14kg","30.1281","0.85","0","14","0","1.4","0","0","0"
"Blast14.5kg","30.48222","0.85","0","14.5","0","1.45","0","0","0"
"Blast15kg","30.82829","0.85","0","15","0","1.5","0","0","0"
"Blast15.5kg","31.16675","0.85","0","15.5","0","1.55","0","0","0"
"Blast16kg","31.498","0.85","0","16","0","1.6","0","0","0"
"Blast16.5kg","31.82242","0.85","0","16.5","0","1.65","0","0","0"
"Blast17kg","32.14035","0.85","0","17","0","1.7","0","0","0"
"Blast17.5kg","32.4521","0.85","0","17.5","0","1.75","0","0","0"
"Blast18kg","32.75796","0.85","0","18","0","1.8","0","0","0"
"Blast18.5kg","33.05821","0.85","0","18.5","0","1.85","0","0","0"
"Blast19kg","33.35309","0.85","0","19","0","1.9","0","0","0"
"Blast19.5kg","33.64284","0.85","0","19.5","0","1.95","0","0","0"
"Blast20kg","33.92767","0.85","0","20","0","2","0","0","0"
"Blast20.5kg","34.2078","0.85","0","20.5","0","2.05","0","0","0"
"Blast21kg","34.4834","0.85","0","21","0","2.1","0","0","0"
"Blast21.5kg","34.75466","0.85","0","21.5","0","2.15","0","0","0"
"Blast22kg","35.02175","0.85","0","22","0","2.2","0","0","0"
"Blast22.5kg","35.28482","0.85","0","22.5","0","2.25","0","0","0"
"Blast23kg","35.54401","0.85","0","23","0","2.3","0","0","0"
"Blast23.5kg","35.79948","0.85","0","23.5","0","2.35","0","0","0"
"Blast24kg","36.05134","0.85","0","24","0","2.4","0","0","0"
"Blast24.5kg","36.29973","0.85","0","24.5","0","2.45","0","0","0"
"Blast25kg","36.54476","0.85","0","25","0","2.5","0","0","0"
"Blast25.5kg","36.78654","0.85","0","25.5","0","2.55","0","0","0"
"Blast26kg","37.02518","0.85","0","26","0","2.6","0","0","0"
"Blast26.5kg","37.26078","0.85","0","26.5","0","2.65","0","0","0"
"Blast27kg","37.49343","0.85","0","27","0","2.7","0","0","0"
"Blast27.5kg","37.72323","0.85","0","27.5","0","2.75","0","0","0"
"Blast28kg","37.95026","0.85","0","28","0","2.8","0","0","0"
"Blast28.5kg","38.17459","0.85","0","28.5","0","2.85","0","0","0"
"Blast29kg","38.39632","0.85","0","29","0","2.9","0","0","0"
"Blast29.5kg","38.61551","0.85","0","29.5","0","2.95","0","0","0"
"Blast30kg","38.83224","0.85","0","30","0","3","0","0","0"
"Blast31kg","39.25858","0.85","0","31","0","3.1","0","0","0"
"Blast32kg","39.67583","0.85","0","32","0","3.2","0","0","0"
"Blast33kg","40.08448","0.85","0","33","0","3.3","0","0","0"
"Blast34kg","40.48495","0.85","0","34","0","3.4","0","0","0"
"Blast35kg","40.87763","0.85","0","35","0","3.5","0","0","0"
"Blast36kg","41.26291","0.85","0","36","0","3.6","0","0","0"
"Blast37kg","41.64111","0.85","0","37","0","3.7","0","0","0"
"Blast38kg","42.01255","0.85","0","38","0","3.8","0","0","0"
"Blast39kg","42.37753","0.85","0","39","0","3.9","0","0","0"
"Blast40kg","42.73631","0.85","0","40","0","4","0","0","0"
"Blast41kg","43.08917","0.85","0","41","0","4.1","0","0","0"
"Blast42kg","43.43633","0.85","0","42","0","4.2","0","0","0"
"Blast43kg","43.77802","0.85","0","43","0","4.3","0","0","0"
"Blast44kg","44.11445","0.85","0","44","0","4.4","0","0","0"
"Blast45kg","44.44581","0.85","0","45","0","4.5","0","0","0"
"Blast46kg","44.7723","0.85","0","46","0","4.6","0","0","0"
"Blast47kg","45.0941","0.85","0","47","0","4.7","0","0","0"
"Blast48kg","45.41135","0.85","0","48","0","4.8","0","0","0"
"Blast49kg","45.72423","0.85","0","49","0","4.9","0","0","0"
"Blast50kg","46.03288","0.85","0","50","0","5","0","0","0"
"Blast52.5kg","46.78689","0.85","0","52.5","0","5.25","0","0","0"
"Blast55kg","47.51731","0.85","0","55","0","5.5","0","0","0"
"Blast57.5kg","48.22592","0.85","0","57.5","0","5.75","0","0","0"
"Blast60kg","48.91426","0.85","0","60","0","6","0","0","0"
"Blast62.5kg","49.58372","0.85","0","62.5","0","6.25","0","0","0"
"Blast65kg","50.23556","0.85","0","65","0","6.5","0","0","0"
"Blast67.5kg","50.87088","0.85","0","67.5","0","6.75","0","0","0"
"Blast70kg","51.49069","0.85","0","70","0","7","0","0","0"
"Blast72.5kg","52.09591","0.85","0","72.5","0","7.25","0","0","0"
"Blast75kg","52.68737","0.85","0","75","0","7.5","0","0","0"
"Blast77.5kg","53.26581","0.85","0","77.5","0","7.75","0","0","0"
"Blast80kg","53.83194","0.85","0","80","0","8","0","0","0"
"Blast82.5kg","54.38639","0.85","0","82.5","0","8.25","0","0","0"
"Blast85kg","54.92975","0.85","0","85","0","8.5","0","0","0"
"Blast87.5kg","55.46254","0.85","0","87.5","0","8.75","0","0","0"
"Blast90kg","55.98528","0.85","0","90","0","9","0","0","0"
"Blast92.5kg","56.49842","0.85","0","92.5","0","9.25","0","0","0"
"Blast95kg","57.00239","0.85","0","95","0","9.5","0","0","0"
"Blast97.5kg","57.49759","0.85","0","97.5","0","9.75","0","0","0"
"Blast100kg","57.98439","0.85","0","100","0","10","0","0","0"
"Blast105kg","58.93416","0.85","0","105","0","10.5","0","0","0"
"Blast110kg","59.85423","0.85","0","110","0","11","0","0","0"
"Blast115kg","60.74681","0.85","0","115","0","11.5","0","0","0"
"Blast120kg","61.61386","0.85","0","120","0","12","0","0","0"
"Blast125kg","62.45714","0.85","0","125","0","12.5","0","0","0"
"Blast130kg","63.27822","0.85","0","130","0","13","0","0","0"
"Blast135kg","64.07849","0.85","0","135","0","13.5","0","0","0"
"Blast140kg","64.85922","0.85","0","140","0","14","0","0","0"
"Blast145kg","65.62157","0.85","0","145","0","14.5","0","0","0"
"Blast150kg","66.36659","0.85","0","150","0","15","0","0","0"
"Blast155kg","67.09521","0.85","0","155","0","15.5","0","0","0"
"Blast160kg","67.80833","0.85","0","160","0","16","0","0","0"
"Blast165kg","68.50673","0.85","0","165","0","16.5","0","0","0"
"Blast170kg","69.19116","0.85","0","170","0","17","0","0","0"
"Blast175kg","69.86228","0.85","0","175","0","17.5","0","0","0"
"Blast180kg","70.52074","0.85","0","180","0","18","0","0","0"
"Blast185kg","71.1671","0.85","0","185","0","18.5","0","0","0"
"Blast190kg","71.80192","0.85","0","190","0","19","0","0","0"
"Blast195kg","72.42569","0.85","0","195","0","19.5","0","0","0"
"Blast200kg","73.03888","0.85","0","200","0","20","0","0","0"
"Blast205kg","73.64192","0.85","0","205","0","20.5","0","0","0"
"Blast210kg","74.23524","0.85","0","210","0","21","0","0","0"
"Blast215kg","74.81921","0.85","0","215","0","21.5","0","0","0"
"Blast220kg","75.39418","0.85","0","220","0","22","0","0","0"
"Blast225kg","75.96051","0.85","0","225","0","22.5","0","0","0"
"Blast230kg","76.5185","0.85","0","230","0","23","0","0","0"
"Blast235kg","77.06846","0.85","0","235","0","23.5","0","0","0"
"Blast240kg","77.61067","0.85","0","240","0","24","0","0","0"
"Blast245kg","78.1454","0.85","0","245","0","24.5","0","0","0"
"Blast250kg","78.67289","0.85","0","250","0","25","0","0","0"
"Blast255kg","79.1934","0.85","0","255","0","25.5","0","0","0"
"Blast260kg","79.70714","0.85","0","260","0","26","0","0","0"
"Blast265kg","80.21433","0.85","0","265","0","26.5","0","0","0"
"Blast270kg","80.71518","0.85","0","270","0","27","0","0","0"
"Blast275kg","81.20988","0.85","0","275","0","27.5","0","0","0"
"Blast280kg","81.69862","0.85","0","280","0","28","0","0","0"
"Blast285kg","82.18157","0.85","0","285","0","28.5","0","0","0"
"Blast290kg","82.6589","0.85","0","290","0","29","0","0","0"
"Blast295kg","83.13077","0.85","0","295","0","29.5","0","0","0"
"Blast300kg","83.59734","0.85","0","300","0","30","0","0","0"
"Blast305kg","84.05875","0.85","0","305","0","30.5","0","0","0"
"Blast310kg","84.51514","0.85","0","310","0","31","0","0","0"
"Blast315kg","84.96665","0.85","0","315","0","31.5","0","0","0"
"Blast320kg","85.4134","0.85","0","320","0","32","0","0","0"
"Blast325kg","85.85553","0.85","0","325","0","32.5","0","0","0"
"Blast330kg","86.29313","0.85","0","330","0","33","0","0","0"
"Blast335kg","86.72634","0.85","0","335","0","33.5","0","0","0"
"Blast340kg","87.15525","0.85","0","340","0","34","0","0","0"
"Blast345kg","87.57998","0.85","0","345","0","34.5","0","0","0"
"Blast350kg","88.00062","0.85","0","350","0","35","0","0","0"
"Blast355kg","88.41728","0.85","0","355","0","35.5","0","0","0"
"Blast360kg","88.83003","0.85","0","360","0","36","0","0","0"
"Blast365kg","89.23898","0.85","0","365","0","36.5","0","0","0"
"Blast370kg","89.64421","0.85","0","370","0","37","0","0","0"
"Blast375kg","90.04581","0.85","0","375","0","37.5","0","0","0"
"Blast380kg","90.44385","0.85","0","380","0","38","0","0","0"
