DatabaseClass text,LauncherId numeric,Item text,Quantity numeric
"A-10A GB5 2004-L","3","",""
"A-10A GB5 2004-L","4","GBU-24/B","2"
"A-10A GB5 2004-L","5","GBU-24/B","2"
"A-10A GB5 2004-L","6","",""
"A-10A GB5 2004-L","7","Chaff-1","30"
"A-10A GB5 2004-L","8","Flare-1","30"
"A-10A GB5E 1983-L","0","30mm PGU-14/B API","82"
"A-10A GB5E 1983-L","1","AIM-9L","2"
"A-10A GB5E 1983-L","2","GBU-12/B","2"
"A-10A GB5E 1983-L","3","",""
"A-10A GB5E 1983-L","4","",""
"A-10A GB5E 1983-L","5","GBU-24/B","2"
"A-10A GB5E 1983-L","6","600 gallon tank","1"
"A-10A GB5E 1983-L","7","Chaff-1","30"
"A-10A GB5E 1983-L","8","Flare-1","30"
"A-10A GB5E 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB5E 1984-L","1","AIM-9M","2"
"A-10A GB5E 1984-L","2","GBU-12/B","2"
"A-10A GB5E 1984-L","3","",""
"A-10A GB5E 1984-L","4","",""
"A-10A GB5E 1984-L","5","GBU-24/B","2"
"A-10A GB5E 1984-L","6","600 gallon tank","1"
"A-10A GB5E 1984-L","7","Chaff-1","30"
"A-10A GB5E 1984-L","8","Flare-1","30"
"A-10A GB5E 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB5E 2004-L","1","AIM-9X","2"
"A-10A GB5E 2004-L","2","GBU-12/B","2"
"A-10A GB5E 2004-L","3","",""
"A-10A GB5E 2004-L","4","",""
"A-10A GB5E 2004-L","5","GBU-24/B","2"
"A-10A GB5E 2004-L","6","600 gallon tank","1"
"A-10A GB5E 2004-L","7","Chaff-1","30"
"A-10A GB5E 2004-L","8","Flare-1","30"
"A-10A GB6 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB6 1977-L","1","AIM-9J","2"
"A-10A GB6 1977-L","2","",""
"A-10A GB6 1977-L","3","",""
"A-10A GB6 1977-L","4","GBU-10/B","2"
"A-10A GB6 1977-L","5","GBU-10/B","2"
"A-10A GB6 1977-L","6","",""
"A-10A GB6 1977-L","7","Chaff-1","30"
"A-10A GB6 1977-L","8","Flare-1","30"
"A-10A GB6 1980-L","0","30mm PGU-14/B API","82"
"A-10A GB6 1980-L","1","AIM-9L","2"
"A-10A GB6 1980-L","2","",""
"A-10A GB6 1980-L","3","",""
"A-10A GB6 1980-L","4","GBU-10/B","2"
"A-10A GB6 1980-L","5","GBU-10/B","2"
"A-10A GB6 1980-L","6","",""
"A-10A GB6 1980-L","7","Chaff-1","30"
"A-10A GB6 1980-L","8","Flare-1","30"
"A-10A GB6 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB6 1984-L","1","AIM-9M","2"
"A-10A GB6 1984-L","2","",""
"A-10A GB6 1984-L","3","",""
"A-10A GB6 1984-L","4","GBU-10/B","2"
"A-10A GB6 1984-L","5","GBU-10/B","2"
"A-10A GB6 1984-L","6","",""
"A-10A GB6 1984-L","7","Chaff-1","30"
"A-10A GB6 1984-L","8","Flare-1","30"
"A-10A GB6 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB6 2004-L","1","AIM-9X","2"
"A-10A GB6 2004-L","2","",""
"A-10A GB6 2004-L","3","",""
"A-10A GB6 2004-L","4","GBU-10/B","2"
"A-10A GB6 2004-L","5","GBU-10/B","2"
"A-10A GB6 2004-L","6","",""
"A-10A GB6 2004-L","7","Chaff-1","30"
"A-10A GB6 2004-L","8","Flare-1","30"
"A-10A GB6E 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB6E 1977-L","1","AIM-9J","2"
"A-10A GB6E 1977-L","2","GBU-12/B","2"
"A-10A GB6E 1977-L","3","",""
"A-10A GB6E 1977-L","4","",""
"A-10A GB6E 1977-L","5","GBU-10/B","2"
"A-10A GB6E 1977-L","6","600 gallon tank","1"
"A-10A GB6E 1977-L","7","Chaff-1","30"
"A-10A GB6E 1977-L","8","Flare-1","30"
"A-10A GB6E 1980-L","0","30mm PGU-14/B API","82"
"A-10A GB6E 1980-L","1","AIM-9L","2"
"A-10A GB6E 1980-L","2","GBU-12/B","2"
"A-10A GB6E 1980-L","3","",""
"A-10A GB6E 1980-L","4","",""
"A-10A GB6E 1980-L","5","GBU-10/B","2"
"A-10A GB6E 1980-L","6","600 gallon tank","1"
"A-10A GB6E 1980-L","7","Chaff-1","30"
"A-10A GB6E 1980-L","8","Flare-1","30"
"A-10A GB6E 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB6E 1984-L","1","AIM-9M","2"
"A-10A GB6E 1984-L","2","GBU-12/B","2"
"A-10A GB6E 1984-L","3","",""
"A-10A GB6E 1984-L","4","",""
"A-10A GB6E 1984-L","5","GBU-10/B","2"
"A-10A GB6E 1984-L","6","600 gallon tank","1"
"A-10A GB6E 1984-L","7","Chaff-1","30"
"A-10A GB6E 1984-L","8","Flare-1","30"
"A-10A GB6E 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB6E 2004-L","1","AIM-9X","2"
"A-10A GB6E 2004-L","2","GBU-12/B","2"
"A-10A GB6E 2004-L","3","",""
"A-10A GB6E 2004-L","4","",""
"A-10A GB6E 2004-L","5","GBU-10/B","2"
"A-10A GB6E 2004-L","6","600 gallon tank","1"
"A-10A GB6E 2004-L","7","Chaff-1","30"
"A-10A GB6E 2004-L","8","Flare-1","30"
"A-10A GB7 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB7 1977-L","1","AIM-9J","2"
"A-10A GB7 1977-L","2","GBU-12/B","2"
"A-10A GB7 1977-L","3","GBU-15/B","2"
"A-10A GB7 1977-L","4","GBU-15/B","2"
"A-10A GB7 1977-L","5","GBU-15/B","2"
"A-10A GB7 1977-L","6","",""
"A-10A GB7 1977-L","7","Chaff-1","30"
"A-10A GB7 1977-L","8","Flare-1","30"
"A-10A GB7 1980-L","0","30mm PGU-14/B API","82"
"A-10A GB7 1980-L","1","AIM-9L","2"
"A-10A GB7 1980-L","2","GBU-12/B","2"
"A-10A GB7 1980-L","3","GBU-15/B","2"
"A-10A GB7 1980-L","4","GBU-15/B","2"
"A-10A GB7 1980-L","5","GBU-15/B","2"
"A-10A GB7 1980-L","6","",""
"A-10A GB7 1980-L","7","Chaff-1","30"
"A-10A GB7 1980-L","8","Flare-1","30"
"A-10A GB7 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB7 1984-L","1","AIM-9M","2"
"A-10A GB7 1984-L","2","GBU-12/B","2"
"A-10A GB7 1984-L","3","GBU-15/B","2"
"A-10A GB7 1984-L","4","GBU-15/B","2"
"A-10A GB7 1984-L","5","GBU-15/B","2"
"A-10A GB7 1984-L","6","",""
"A-10A GB7 1984-L","7","Chaff-1","30"
"A-10A GB7 1984-L","8","Flare-1","30"
"A-10A GB7 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB7 2004-L","1","AIM-9X","2"
"A-10A GB7 2004-L","2","GBU-12/B","2"
"A-10A GB7 2004-L","3","GBU-15/B","2"
"A-10A GB7 2004-L","4","GBU-15/B","2"
"A-10A GB7 2004-L","5","GBU-15/B","2"
"A-10A GB7 2004-L","6","",""
"A-10A GB7 2004-L","7","Chaff-1","30"
"A-10A GB7 2004-L","8","Flare-1","30"
"A-10A GB7E 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB7E 1977-L","1","AIM-9J","2"
"A-10A GB7E 1977-L","2","",""
"A-10A GB7E 1977-L","3","GBU-15/B","2"
"A-10A GB7E 1977-L","4","GBU-15/B","2"
"A-10A GB7E 1977-L","5","GBU-15/B","2"
"A-10A GB7E 1977-L","6","600 gallon tank","1"
"A-10A GB7E 1977-L","7","Chaff-1","30"
"A-10A GB7E 1977-L","8","Flare-1","30"
"A-10A GB7E 1980-L","0","30mm PGU-14/B API","82"
"A-10A GB7E 1980-L","1","AIM-9L","2"
"A-10A GB7E 1980-L","2","",""
"A-10A GB7E 1980-L","3","GBU-15/B","2"
"A-10A GB7E 1980-L","4","GBU-15/B","2"
"A-10A GB7E 1980-L","5","GBU-15/B","2"
"A-10A GB7E 1980-L","6","600 gallon tank","1"
"A-10A GB7E 1980-L","7","Chaff-1","30"
"A-10A GB7E 1980-L","8","Flare-1","30"
"A-10A GB7E 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB7E 1984-L","1","AIM-9M","2"
"A-10A GB7E 1984-L","2","",""
"A-10A GB7E 1984-L","3","GBU-15/B","2"
"A-10A GB7E 1984-L","4","GBU-15/B","2"
"A-10A GB7E 1984-L","5","GBU-15/B","2"
"A-10A GB7E 1984-L","6","600 gallon tank","1"
"A-10A GB7E 1984-L","7","Chaff-1","30"
"A-10A GB7E 1984-L","8","Flare-1","30"
"A-10A GB7E 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB7E 2004-L","1","AIM-9X","2"
"A-10A GB7E 2004-L","2","",""
"A-10A GB7E 2004-L","3","GBU-15/B","2"
"A-10A GB7E 2004-L","4","GBU-15/B","2"
"A-10A GB7E 2004-L","5","GBU-15/B","2"
"A-10A GB7E 2004-L","6","600 gallon tank","1"
"A-10A GB7E 2004-L","7","Chaff-1","30"
"A-10A GB7E 2004-L","8","Flare-1","30"
"A-10A GB8 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB8 1977-L","1","AIM-9J","2"
"A-10A GB8 1977-L","2","",""
"A-10A GB8 1977-L","3","GBU-1/B","2"
"A-10A GB8 1977-L","4","GBU-1/B","2"
"A-10A GB8 1977-L","5","GBU-11/B","2"
"A-10A GB8 1977-L","6","",""
"A-10A GB8 1977-L","7","Chaff-1","30"
"A-10A GB8 1977-L","8","Flare-1","30"
"A-10A GB8 1980-L","0","30mm PGU-14/B API","82"
"A-10A GB8 1980-L","1","AIM-9L","2"
"A-10A GB8 1980-L","2","",""
"A-10A GB8 1980-L","3","GBU-1/B","2"
"A-10A GB8 1980-L","4","GBU-1/B","2"
"A-10A GB8 1980-L","5","GBU-11/B","2"
"A-10A GB8 1980-L","6","",""
"A-10A GB8 1980-L","7","Chaff-1","30"
"A-10A GB8 1980-L","8","Flare-1","30"
"A-10A GB8 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB8 1984-L","1","AIM-9M","2"
"A-10A GB8 1984-L","2","",""
"A-10A GB8 1984-L","3","GBU-1/B","2"
"A-10A GB8 1984-L","4","GBU-1/B","2"
"A-10A GB8 1984-L","5","GBU-11/B","2"
"A-10A GB8 1984-L","6","",""
"A-10A GB8 1984-L","7","Chaff-1","30"
"A-10A GB8 1984-L","8","Flare-1","30"
"A-10A GB8 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB8 2004-L","1","AIM-9X","2"
"A-10A GB8 2004-L","2","",""
"A-10A GB8 2004-L","3","GBU-1/B","2"
"A-10A GB8 2004-L","4","GBU-1/B","2"
"A-10A GB8 2004-L","5","GBU-11/B","2"
"A-10A GB8 2004-L","6","",""
"A-10A GB8 2004-L","7","Chaff-1","30"
"A-10A GB8 2004-L","8","Flare-1","30"
"A-10A GB8E 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB8E 1977-L","1","",""
"A-10A GB8E 1977-L","2","",""
"A-10A GB8E 1977-L","3","",""
"A-10A GB8E 1977-L","4","",""
"A-10A GB8E 1977-L","5","GBU-11/B","2"
"A-10A GB8E 1977-L","6","600 gallon tank","1"
"A-10A GB8E 1977-L","7","Chaff-1","30"
"A-10A GB8E 1977-L","8","Flare-1","30"
"A-10A GB9 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB9 1977-L","1","AIM-9J","2"
"A-10A GB9 1977-L","2","GBU-1/B","2"
"A-10A GB9 1977-L","3","GBU-1/B","2"
"A-10A GB9 1977-L","4","GBU-1/B","2"
"A-10A GB9 1977-L","5","GBU-1/B","2"
"A-10A GB9 1977-L","6","",""
"A-10A GB9 1977-L","7","Chaff-1","30"
"A-10A GB9 1977-L","8","Flare-1","30"
"A-10A GB9 1980-L","0","30mm PGU-14/B API","82"
"A-10A GB9 1980-L","1","AIM-9L","2"
"A-10A GB9 1980-L","2","GBU-1/B","2"
"A-10A GB9 1980-L","3","GBU-1/B","2"
"A-10A GB9 1980-L","4","GBU-1/B","2"
"A-10A GB9 1980-L","5","GBU-1/B","2"
"A-10A GB9 1980-L","6","",""
"A-10A GB9 1980-L","7","Chaff-1","30"
"A-10A GB9 1980-L","8","Flare-1","30"
"A-10A GB9 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB9 1984-L","1","AIM-9M","2"
"A-10A GB9 1984-L","2","GBU-1/B","2"
"A-10A GB9 1984-L","3","GBU-1/B","2"
"A-10A GB9 1984-L","4","GBU-1/B","2"
"A-10A GB9 1984-L","5","GBU-1/B","2"
"A-10A GB9 1984-L","6","",""
"A-10A GB9 1984-L","7","Chaff-1","30"
"A-10A GB9 1984-L","8","Flare-1","30"
"A-10A GB9 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB9 2004-L","1","AIM-9X","2"
"A-10A GB9 2004-L","2","GBU-1/B","2"
"A-10A GB9 2004-L","3","GBU-1/B","2"
"A-10A GB9 2004-L","4","GBU-1/B","2"
"A-10A GB9 2004-L","5","GBU-1/B","2"
"A-10A GB9 2004-L","6","",""
"A-10A GB9 2004-L","7","Chaff-1","30"
"A-10A GB9 2004-L","8","Flare-1","30"
"A-10A GB9E 1977-L","0","30mm PGU-14/B API","82"
"A-10A GB9E 1977-L","1","AIM-9J","2"
"A-10A GB9E 1977-L","2","",""
"A-10A GB9E 1977-L","3","GBU-1/B","2"
"A-10A GB9E 1977-L","4","GBU-1/B","2"
"A-10A GB9E 1977-L","5","GBU-1/B","2"
"A-10A GB9E 1977-L","6","600 gallon tank","1"
"A-10A GB9E 1977-L","7","Chaff-1","30"
"A-10A GB9E 1977-L","8","Flare-1","30"
"A-10A GB9E 1980-L","0","30mm PGU-14/B API","82"
"A-10A GB9E 1980-L","1","AIM-9L","2"
"A-10A GB9E 1980-L","2","",""
"A-10A GB9E 1980-L","3","GBU-1/B","2"
"A-10A GB9E 1980-L","4","GBU-1/B","2"
"A-10A GB9E 1980-L","5","GBU-1/B","2"
"A-10A GB9E 1980-L","6","600 gallon tank","1"
"A-10A GB9E 1980-L","7","Chaff-1","30"
"A-10A GB9E 1980-L","8","Flare-1","30"
"A-10A GB9E 1984-L","0","30mm PGU-14/B API","82"
"A-10A GB9E 1984-L","1","AIM-9M","2"
"A-10A GB9E 1984-L","2","",""
"A-10A GB9E 1984-L","3","GBU-1/B","2"
"A-10A GB9E 1984-L","4","GBU-1/B","2"
"A-10A GB9E 1984-L","5","GBU-1/B","2"
"A-10A GB9E 1984-L","6","600 gallon tank","1"
"A-10A GB9E 1984-L","7","Chaff-1","30"
"A-10A GB9E 1984-L","8","Flare-1","30"
"A-10A GB9E 2004-L","0","30mm PGU-14/B API","82"
"A-10A GB9E 2004-L","1","AIM-9X","2"
"A-10A GB9E 2004-L","2","",""
"A-10A GB9E 2004-L","3","GBU-1/B","2"
"A-10A GB9E 2004-L","4","GBU-1/B","2"
"A-10A GB9E 2004-L","5","GBU-1/B","2"
"A-10A GB9E 2004-L","6","600 gallon tank","1"
"A-10A GB9E 2004-L","7","Chaff-1","30"
"A-10A GB9E 2004-L","8","Flare-1","30"
"A-10A GM1 1977-L","0","30mm PGU-14/B API","82"
"A-10A GM1 1977-L","1","AIM-9J","2"
"A-10A GM1 1977-L","2","AGM-65B","2"
"A-10A GM1 1977-L","3","AGM-65B","2"
"A-10A GM1 1977-L","4","AGM-65B","2"
"A-10A GM1 1977-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1 1977-L","6","",""
"A-10A GM1 1977-L","7","Chaff-1","30"
"A-10A GM1 1977-L","8","Flare-1","30"
"A-10A GM1 1980-L","0","30mm PGU-14/B API","82"
"A-10A GM1 1980-L","1","AIM-9L","2"
"A-10A GM1 1980-L","2","AGM-65B","2"
"A-10A GM1 1980-L","3","AGM-65B","2"
"A-10A GM1 1980-L","4","AGM-65B","2"
"A-10A GM1 1980-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1 1980-L","6","",""
"A-10A GM1 1980-L","7","Chaff-1","30"
"A-10A GM1 1980-L","8","Flare-1","30"
"A-10A GM1 1984-L","0","30mm PGU-14/B API","82"
"A-10A GM1 1984-L","1","AIM-9M","2"
"A-10A GM1 1984-L","2","AGM-65B","2"
"A-10A GM1 1984-L","3","AGM-65B","2"
"A-10A GM1 1984-L","4","AGM-65B","2"
"A-10A GM1 1984-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1 1984-L","6","",""
"A-10A GM1 1984-L","7","Chaff-1","30"
"A-10A GM1 1984-L","8","Flare-1","30"
"A-10A GM1 1986-L","0","30mm PGU-14/B API","82"
"A-10A GM1 1986-L","1","AIM-9M","2"
"A-10A GM1 1986-L","2","AGM-65D","2"
"A-10A GM1 1986-L","3","AGM-65D","2"
"A-10A GM1 1986-L","4","AGM-65D","2"
"A-10A GM1 1986-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1 1986-L","6","",""
"A-10A GM1 1986-L","7","Chaff-1","30"
"A-10A GM1 1986-L","8","Flare-1","30"
"A-10A GM1 2004-L","0","30mm PGU-14/B API","82"
"A-10A GM1 2004-L","1","AIM-9X","2"
"A-10A GM1 2004-L","2","AGM-65D","2"
"A-10A GM1 2004-L","3","AGM-65D","2"
"A-10A GM1 2004-L","4","AGM-65D","2"
"A-10A GM1 2004-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1 2004-L","6","",""
"A-10A GM1 2004-L","7","Chaff-1","30"
"A-10A GM1 2004-L","8","Flare-1","30"
"A-10A GM1E 1977-L","0","30mm PGU-14/B API","82"
"A-10A GM1E 1977-L","1","AIM-9J","2"
"A-10A GM1E 1977-L","2","AGM-65B","2"
"A-10A GM1E 1977-L","3","AGM-65B","2"
"A-10A GM1E 1977-L","4","AGM-65B","2"
"A-10A GM1E 1977-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1E 1977-L","6","600 gallon tank","1"
"A-10A GM1E 1977-L","7","Chaff-1","30"
"A-10A GM1E 1977-L","8","Flare-1","30"
"A-10A GM1E 1980-L","0","30mm PGU-14/B API","82"
"A-10A GM1E 1980-L","1","AIM-9L","2"
"A-10A GM1E 1980-L","2","AGM-65B","2"
"A-10A GM1E 1980-L","3","AGM-65B","2"
"A-10A GM1E 1980-L","4","AGM-65B","2"
"A-10A GM1E 1980-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1E 1980-L","6","600 gallon tank","1"
"A-10A GM1E 1980-L","7","Chaff-1","30"
"A-10A GM1E 1980-L","8","Flare-1","30"
"A-10A GM1E 1984-L","0","30mm PGU-14/B API","82"
"A-10A GM1E 1984-L","1","AIM-9M","2"
"A-10A GM1E 1984-L","2","AGM-65B","2"
"A-10A GM1E 1984-L","3","AGM-65B","2"
"A-10A GM1E 1984-L","4","AGM-65B","2"
"A-10A GM1E 1984-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1E 1984-L","6","600 gallon tank","1"
"A-10A GM1E 1984-L","7","Chaff-1","30"
"A-10A GM1E 1984-L","8","Flare-1","30"
"A-10A GM1E 1986-L","0","30mm PGU-14/B API","82"
"A-10A GM1E 1986-L","1","AIM-9M","2"
"A-10A GM1E 1986-L","2","AGM-65D","2"
"A-10A GM1E 1986-L","3","AGM-65D","2"
"A-10A GM1E 1986-L","4","AGM-65D","2"
"A-10A GM1E 1986-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1E 1986-L","6","600 gallon tank","1"
"A-10A GM1E 1986-L","7","Chaff-1","30"
"A-10A GM1E 1986-L","8","Flare-1","30"
"A-10A GM1E 2004-L","0","30mm PGU-14/B API","82"
"A-10A GM1E 2004-L","1","AIM-9X","2"
"A-10A GM1E 2004-L","2","AGM-65D","2"
"A-10A GM1E 2004-L","3","AGM-65D","2"
"A-10A GM1E 2004-L","4","AGM-65D","2"
"A-10A GM1E 2004-L","5","Mk 71 Zuni WAFAR","8"
"A-10A GM1E 2004-L","6","600 gallon tank","1"
"A-10A GM1E 2004-L","7","Chaff-1","30"
"A-10A GM1E 2004-L","8","Flare-1","30"
"A-10A IB1 1977-L","0","30mm PGU-14/B API","82"
"A-10A IB1 1977-L","1","AIM-9J","2"
"A-10A IB1 1977-L","2","Mk-82","2"
"A-10A IB1 1977-L","3","",""
"A-10A IB1 1977-L","4","Mk-84","2"
"A-10A IB1 1977-L","5","Mk-84","2"
"A-10A IB1 1977-L","6","",""
"A-10A IB1 1977-L","7","Chaff-1","30"
"A-10A IB1 1977-L","8","Flare-1","30"
"A-10A IB1 1980-L","0","30mm PGU-14/B API","82"
"A-10A IB1 1980-L","1","AIM-9L","2"
"A-10A IB1 1980-L","2","Mk-82","2"
"A-10A IB1 1980-L","3","",""
"A-10A IB1 1980-L","4","Mk-84","2"
"A-10A IB1 1980-L","5","Mk-84","2"
"A-10A IB1 1980-L","6","",""
"A-10A IB1 1980-L","7","Chaff-1","30"
"A-10A IB1 1980-L","8","Flare-1","30"
"A-10A IB1 1984-L","0","30mm PGU-14/B API","82"
"A-10A IB1 1984-L","1","AIM-9M","2"
"A-10A IB1 1984-L","2","Mk-82","2"
"A-10A IB1 1984-L","3","",""
"A-10A IB1 1984-L","4","Mk-84","2"
"A-10A IB1 1984-L","5","Mk-84","2"
"A-10A IB1 1984-L","6","",""
"A-10A IB1 1984-L","7","Chaff-1","30"
"A-10A IB1 1984-L","8","Flare-1","30"
"A-10A IB1 2004-L","0","30mm PGU-14/B API","82"
"A-10A IB1 2004-L","1","AIM-9X","2"
"A-10A IB1 2004-L","2","Mk-82","2"
"A-10A IB1 2004-L","3","",""
"A-10A IB1 2004-L","4","Mk-84","2"
"A-10A IB1 2004-L","5","Mk-84","2"
"A-10A IB1 2004-L","6","",""
"A-10A IB1 2004-L","7","Chaff-1","30"
"A-10A IB1 2004-L","8","Flare-1","30"
"A-10A IB1E 1977-L","0","30mm PGU-14/B API","82"
"A-10A IB1E 1977-L","1","AIM-9J","2"
"A-10A IB1E 1977-L","2","Mk-82","2"
"A-10A IB1E 1977-L","3","",""
"A-10A IB1E 1977-L","4","",""
"A-10A IB1E 1977-L","5","Mk-84","2"
"A-10A IB1E 1977-L","6","600 gallon tank","1"
"A-10A IB1E 1977-L","7","Chaff-1","30"
"A-10A IB1E 1977-L","8","Flare-1","30"
"A-10A IB1E 1980-L","0","30mm PGU-14/B API","82"
"A-10A IB1E 1980-L","1","AIM-9L","2"
"A-10A IB1E 1980-L","2","Mk-82","2"
"A-10A IB1E 1980-L","3","",""
"A-10A IB1E 1980-L","4","",""
"A-10A IB1E 1980-L","5","Mk-84","2"
"A-10A IB1E 1980-L","6","600 gallon tank","1"
"A-10A IB1E 1980-L","7","Chaff-1","30"
"A-10A IB1E 1980-L","8","Flare-1","30"
"A-10A IB1E 1984-L","0","30mm PGU-14/B API","82"
"A-10A IB1E 1984-L","1","AIM-9M","2"
"A-10A IB1E 1984-L","2","Mk-82","2"
"A-10A IB1E 1984-L","3","",""
"A-10A IB1E 1984-L","4","",""
"A-10A IB1E 1984-L","5","Mk-84","2"
"A-10A IB1E 1984-L","6","600 gallon tank","1"
"A-10A IB1E 1984-L","7","Chaff-1","30"
"A-10A IB1E 1984-L","8","Flare-1","30"
"A-10A IB1E 2004-L","0","30mm PGU-14/B API","82"
"A-10A IB1E 2004-L","1","AIM-9X","2"
"A-10A IB1E 2004-L","2","Mk-82","2"
"A-10A IB1E 2004-L","3","",""
"A-10A IB1E 2004-L","4","",""
"A-10A IB1E 2004-L","5","Mk-84","2"
"A-10A IB1E 2004-L","6","600 gallon tank","1"
"A-10A IB1E 2004-L","7","Chaff-1","30"
"A-10A IB1E 2004-L","8","Flare-1","30"
"A-10A IB2 1977-L","0","30mm PGU-14/B API","82"
"A-10A IB2 1977-L","1","AIM-9J","2"
"A-10A IB2 1977-L","2","Mk-82","2"
"A-10A IB2 1977-L","3","Mk-83","2"
"A-10A IB2 1977-L","4","Mk-83","2"
"A-10A IB2 1977-L","5","Mk-83","4"
"A-10A IB2 1977-L","6","",""
"A-10A IB2 1977-L","7","Chaff-1","30"
"A-10A IB2 1977-L","8","Flare-1","30"
"A-10A IB2 1980-L","0","30mm PGU-14/B API","82"
"A-10A IB2 1980-L","1","AIM-9L","2"
"A-10A IB2 1980-L","2","Mk-82","2"
"A-10A IB2 1980-L","3","Mk-83","2"
"A-10A IB2 1980-L","4","Mk-83","2"
"A-10A IB2 1980-L","5","Mk-83","4"
"A-10A IB2 1980-L","6","",""
"A-10A IB2 1980-L","7","Chaff-1","30"
"A-10A IB2 1980-L","8","Flare-1","30"
"A-10A IB2 1984-L","0","30mm PGU-14/B API","82"
"A-10A IB2 1984-L","1","AIM-9M","2"
"A-10A IB2 1984-L","2","Mk-82","2"
"A-10A IB2 1984-L","3","Mk-83","2"
"A-10A IB2 1984-L","4","Mk-83","2"
"A-10A IB2 1984-L","5","Mk-83","4"
"A-10A IB2 1984-L","6","",""
"A-10A IB2 1984-L","7","Chaff-1","30"
"A-10A IB2 1984-L","8","Flare-1","30"
"A-10A IB2 2004-L","0","30mm PGU-14/B API","82"
"A-10A IB2 2004-L","1","AIM-9X","2"
"A-10A IB2 2004-L","2","Mk-82","2"
"A-10A IB2 2004-L","3","Mk-83","2"
"A-10A IB2 2004-L","4","Mk-83","2"
"A-10A IB2 2004-L","5","Mk-83","4"
"A-10A IB2 2004-L","6","",""
"A-10A IB2 2004-L","7","Chaff-1","30"
"A-10A IB2 2004-L","8","Flare-1","30"
"A-10A IB2E 1977-L","0","30mm PGU-14/B API","82"
"A-10A IB2E 1977-L","1","AIM-9J","2"
"A-10A IB2E 1977-L","2","Mk-82","2"
"A-10A IB2E 1977-L","3","",""
"A-10A IB2E 1977-L","4","Mk-83","2"
"A-10A IB2E 1977-L","5","Mk-83","2"
"A-10A IB2E 1977-L","6","600 gallon tank","1"
"A-10A IB2E 1977-L","7","Chaff-1","30"
"A-10A IB2E 1977-L","8","Flare-1","30"
"A-10A IB2E 1980-L","0","30mm PGU-14/B API","82"
"A-10A IB2E 1980-L","1","AIM-9L","2"
"A-10A IB2E 1980-L","2","Mk-82","2"
"A-10A IB2E 1980-L","3","",""
"A-10A IB2E 1980-L","4","Mk-83","2"
"A-10A IB2E 1980-L","5","Mk-83","2"
"A-10A IB2E 1980-L","6","600 gallon tank","1"
"A-10A IB2E 1980-L","7","Chaff-1","30"
"A-10A IB2E 1980-L","8","Flare-1","30"
"A-10A IB2E 1984-L","0","30mm PGU-14/B API","82"
"A-10A IB2E 1984-L","1","AIM-9M","2"
"A-10A IB2E 1984-L","2","Mk-82","2"
"A-10A IB2E 1984-L","3","",""
"A-10A IB2E 1984-L","4","Mk-83","2"
"A-10A IB2E 1984-L","5","Mk-83","2"
"A-10A IB2E 1984-L","6","600 gallon tank","1"
"A-10A IB2E 1984-L","7","Chaff-1","30"
"A-10A IB2E 1984-L","8","Flare-1","30"
"A-10A IB2E 2004-L","0","30mm PGU-14/B API","82"
"A-10A IB2E 2004-L","1","AIM-9X","2"
"A-10A IB2E 2004-L","2","Mk-82","2"
"A-10A IB2E 2004-L","3","",""
"A-10A IB2E 2004-L","4","Mk-83","2"
"A-10A IB2E 2004-L","5","Mk-83","2"
"A-10A IB2E 2004-L","6","600 gallon tank","1"
"A-10A IB2E 2004-L","7","Chaff-1","30"
"A-10A IB2E 2004-L","8","Flare-1","30"
"A-10A IB3 1977-L","0","30mm PGU-14/B API","82"
"A-10A IB3 1977-L","1","AIM-9J","2"
"A-10A IB3 1977-L","2","Mk-82","2"
"A-10A IB3 1977-L","3","Mk-82","4"
"A-10A IB3 1977-L","4","Mk-82","6"
"A-10A IB3 1977-L","5","Mk-82","6"
"A-10A IB3 1977-L","6","",""
