DatabaseClass numeric,SensorClass numeric,SensorAz numeric
"Adelaide FFG","Petrel MOAS 5425","0"
"Adelaide FFG","Radamec 2500 Optronic Sensor","0"
"Adelaide FFG","SPG-60","0"
"Adelaide FFG","SPS-49A(V)1","0"
"Adelaide FFG","SPS-55","0"
"Adelaide FFG","Spherion B Mod 5","0"
"Agosta 90B(Pakistan)","DRUA 33","0"
"Agosta 90B(Pakistan)","DSUV 22 Active","0"
"Agosta 90B(Pakistan)","DSUV 22 Bow Passive","0"
"Agosta 90B(Pakistan)","DSUV 62C TA","180"
"Agosta 90B(Pakistan)","ESM-1","0"
"Agosta 90B(Pakistan)","Periscope-1","0"
"Agosta","DRUA 33","0"
"Agosta","DSUV 22 Active","0"
"Agosta","DSUV 22 Bow Passive","0"
"Agosta","DSUV 62C TA","180"
"Agosta","ESM-1","0"
"Agosta","Periscope-1","0"
"Agosta(Pakistan)","DRUA 33","0"
"Agosta(Pakistan)","DSUV 22 Active","0"
"Agosta(Pakistan)","DSUV 22 Bow Passive","0"
"Agosta(Pakistan)","DSUV 62C TA","180"
"Agosta(Pakistan)","ESM-1","0"
"Agosta(Pakistan)","Periscope-1","0"
"Agosta(Spain)","DRUA 33","0"
"Agosta(Spain)","DSUV 22 Active","0"
"Agosta(Spain)","DSUV 22 Bow Passive","0"
"Agosta(Spain)","DSUV 62C TA","180"
"Agosta(Spain)","ESM-1","0"
"Agosta(Spain)","Periscope-1","0"
"Airstrip","Air search radar","0"
"Airstrip","Eyeball 20/20","0"
"Airstrip","Eyeball 20/20b","0"
"Airstrip","Eyeball 20/20c","0"
"Airstrip","Eyeball 20/20d","0"
"Akebono DDE","Eyeball 20/20","0"
"Akebono DDE","Eyeball 20/20b","0"
"Akebono DDE","Eyeball 20/20c","0"
"Akebono DDE","Eyeball 20/20d","0"
"Akebono DDE","OPS-2","0"
"Akebono DDE","OPS-3","0"
"Akebono DDE","QDA Active","0"
"Akebono DDE","QHBa Active","0"
"Akebono DDE(1959)","Eyeball 20/20","0"
"Akebono DDE(1959)","Eyeball 20/20b","0"
"Akebono DDE(1959)","Eyeball 20/20c","0"
"Akebono DDE(1959)","Eyeball 20/20d","0"
"Akebono DDE(1959)","OPS-2","0"
"Akebono DDE(1959)","OPS-3","0"
"Akebono DDE(1959)","SQS-11 Active","0"
"Akizuki DD","Eyeball 20/20","0"
"Akizuki DD","Eyeball 20/20b","0"
"Akizuki DD","Eyeball 20/20c","0"
"Akizuki DD","Eyeball 20/20d","0"
"Akizuki DD","OPS-1","0"
"Akizuki DD","OPS-15","0"
"Akizuki DD","SQS-23 Active","0"
"Akizuki DD","SQS-23 Passive","0"
"Akizuki DD(1976)","Eyeball 20/20","0"
"Akizuki DD(1976)","Eyeball 20/20b","0"
"Akizuki DD(1976)","Eyeball 20/20c","0"
"Akizuki DD(1976)","Eyeball 20/20d","0"
"Akizuki DD(1976)","OPS-1","0"
"Akizuki DD(1976)","OPS-15","0"
"Akizuki DD(1976)","OQR-1 TA","180"
"Akizuki DD(1976)","SQS-29 Active","0"
"Akizuki DD(1976)","SQS-29 Passive","0"
"Albatros Type 143A","ESM-1","0"
"Albatros Type 143A","Eyeball 20/20","0"
"Albatros Type 143A","Eyeball 20/20b","0"
"Albatros Type 143A","Eyeball 20/20c","0"
"Albatros Type 143A","Eyeball 20/20d","0"
"Albatros Type 143A","WM-27","0"
"Albion Class LPD","Centaur ESM","0"
"Albion Class LPD","Eyeball 20/20","0"
"Albion Class LPD","Eyeball 20/20b","0"
"Albion Class LPD","Eyeball 20/20c","0"
"Albion Class LPD","Eyeball 20/20d","0"
"Albion Class LPD","Type 1007","0"
"Albion Class LPD","Type 996","0"
"Allen M Sumner","Eyeball 20/20","0"
"Allen M Sumner","Eyeball 20/20b","0"
"Allen M Sumner","Eyeball 20/20c","0"
"Allen M Sumner","Eyeball 20/20d","0"
"Allen M Sumner","QHBa Active","0"
"Allen M Sumner","SC-2","0"
"Allen M Sumner","SG","0"
"Allen M Sumner(1945)","Eyeball 20/20","0"
"Allen M Sumner(1945)","Eyeball 20/20b","0"
"Allen M Sumner(1945)","Eyeball 20/20c","0"
"Allen M Sumner(1945)","Eyeball 20/20d","0"
"Allen M Sumner(1945)","QHBa Active","0"
"Allen M Sumner(1945)","SC-2","0"
"Allen M Sumner(1945)","SG","0"
"Allen M Sumner(1950)","Eyeball 20/20","0"
"Allen M Sumner(1950)","Eyeball 20/20b","0"
"Allen M Sumner(1950)","Eyeball 20/20c","0"
"Allen M Sumner(1950)","Eyeball 20/20d","0"
"Allen M Sumner(1950)","QHBa Active","0"
"Allen M Sumner(1950)","SC-2","0"
"Allen M Sumner(1950)","SG","0"
"Allen M Sumner(1950)","SPR-1 ESM","0"
"Allen M Sumner(1952)","Eyeball 20/20","0"
"Allen M Sumner(1952)","Eyeball 20/20b","0"
"Allen M Sumner(1952)","Eyeball 20/20c","0"
"Allen M Sumner(1952)","Eyeball 20/20d","0"
"Allen M Sumner(1952)","QHBa Active","0"
"Allen M Sumner(1952)","SG","0"
"Allen M Sumner(1952)","SPR-1 ESM","0"
"Allen M Sumner(1952)","SPS-6","0"
"Allen M Sumner(1953)","Eyeball 20/20","0"
"Allen M Sumner(1953)","Eyeball 20/20b","0"
"Allen M Sumner(1953)","Eyeball 20/20c","0"
"Allen M Sumner(1953)","Eyeball 20/20d","0"
"Allen M Sumner(1953)","QHBa Active","0"
"Allen M Sumner(1953)","SPR-1 ESM","0"
"Allen M Sumner(1953)","SPS-10","0"
"Allen M Sumner(1953)","SPS-6","0"
"Allen M Sumner(1959)","Eyeball 20/20","0"
"Allen M Sumner(1959)","Eyeball 20/20b","0"
"Allen M Sumner(1959)","Eyeball 20/20c","0"
"Allen M Sumner(1959)","Eyeball 20/20d","0"
"Allen M Sumner(1959)","SPR-1 ESM","0"
"Allen M Sumner(1959)","SPS-10","0"
"Allen M Sumner(1959)","SPS-6","0"
"Allen M Sumner(1959)","SQS-4 Active","0"
"Allen M Sumner(1962)","Eyeball 20/20","0"
"Allen M Sumner(1962)","Eyeball 20/20b","0"
"Allen M Sumner(1962)","Eyeball 20/20c","0"
"Allen M Sumner(1962)","Eyeball 20/20d","0"
"Allen M Sumner(1962)","SPR-1 ESM","0"
"Allen M Sumner(1962)","SPS-10","0"
"Allen M Sumner(1962)","SPS-6","0"
"Allen M Sumner(1962)","SQA-8 VDS","180"
"Allen M Sumner(1962)","SQS-4 Active","0"
"Allen M Sumner(1966)","Eyeball 20/20","0"
"Allen M Sumner(1966)","Eyeball 20/20b","0"
"Allen M Sumner(1966)","Eyeball 20/20c","0"
"Allen M Sumner(1966)","Eyeball 20/20d","0"
"Allen M Sumner(1966)","SPR-1 ESM","0"
"Allen M Sumner(1966)","SPS-10","0"
"Allen M Sumner(1966)","SPS-6","0"
"Allen M Sumner(1966)","SQA-8 VDS","180"
"Allen M Sumner(1966)","SQS-4 Active","0"
"Allen M Sumner(Argentina)","Eyeball 20/20","0"
"Allen M Sumner(Argentina)","Eyeball 20/20b","0"
"Allen M Sumner(Argentina)","Eyeball 20/20c","0"
"Allen M Sumner(Argentina)","Eyeball 20/20d","0"
"Allen M Sumner(Argentina)","SPR-1 ESM","0"
"Allen M Sumner(Argentina)","SPS-10","0"
"Allen M Sumner(Argentina)","SPS-6","0"
"Allen M Sumner(Argentina)","SQA-8 VDS","180"
"Allen M Sumner(Argentina)","SQS-4 Active","0"
"Allen M Sumner(Brazil)","Eyeball 20/20","0"
"Allen M Sumner(Brazil)","Eyeball 20/20b","0"
"Allen M Sumner(Brazil)","Eyeball 20/20c","0"
"Allen M Sumner(Brazil)","Eyeball 20/20d","0"
"Allen M Sumner(Brazil)","SPR-1 ESM","0"
"Allen M Sumner(Brazil)","SPS-10","0"
"Allen M Sumner(Brazil)","SPS-6","0"
"Allen M Sumner(Brazil)","SQA-8 VDS","180"
"Allen M Sumner(Brazil)","SQS-4 Active","0"
"Allen M Sumner(Chile)","Eyeball 20/20","0"
"Allen M Sumner(Chile)","Eyeball 20/20b","0"
"Allen M Sumner(Chile)","Eyeball 20/20c","0"
"Allen M Sumner(Chile)","Eyeball 20/20d","0"
"Allen M Sumner(Chile)","SPR-1 ESM","0"
"Allen M Sumner(Chile)","SPS-10","0"
"Allen M Sumner(Chile)","SPS-6","0"
"Allen M Sumner(Chile)","SQA-8 VDS","180"
"Allen M Sumner(Chile)","SQS-4 Active","0"
"Allen M Sumner(Colombia)","Eyeball 20/20","0"
"Allen M Sumner(Colombia)","Eyeball 20/20b","0"
"Allen M Sumner(Colombia)","Eyeball 20/20c","0"
"Allen M Sumner(Colombia)","Eyeball 20/20d","0"
"Allen M Sumner(Colombia)","SPR-1 ESM","0"
"Allen M Sumner(Colombia)","SPS-10","0"
"Allen M Sumner(Colombia)","SPS-6","0"
"Allen M Sumner(Colombia)","SQA-8 VDS","180"
"Allen M Sumner(Colombia)","SQS-4 Active","0"
"Allen M Sumner(Greece)","Eyeball 20/20","0"
"Allen M Sumner(Greece)","Eyeball 20/20b","0"
"Allen M Sumner(Greece)","Eyeball 20/20c","0"
"Allen M Sumner(Greece)","Eyeball 20/20d","0"
"Allen M Sumner(Greece)","SPR-1 ESM","0"
"Allen M Sumner(Greece)","SPS-10","0"
"Allen M Sumner(Greece)","SPS-6","0"
"Allen M Sumner(Greece)","SQA-8 VDS","180"
"Allen M Sumner(Greece)","SQS-4 Active","0"
"Allen M Sumner(Iran)","Eyeball 20/20","0"
"Allen M Sumner(Iran)","Eyeball 20/20b","0"
"Allen M Sumner(Iran)","Eyeball 20/20c","0"
"Allen M Sumner(Iran)","Eyeball 20/20d","0"
"Allen M Sumner(Iran)","SPR-1 ESM","0"
"Allen M Sumner(Iran)","SPS-10","0"
"Allen M Sumner(Iran)","SPS-6","0"
"Allen M Sumner(Iran)","SQA-8 VDS","180"
"Allen M Sumner(Iran)","SQS-4 Active","0"
"Allen M Sumner(Korea, South)","Eyeball 20/20","0"
"Allen M Sumner(Korea, South)","Eyeball 20/20b","0"
"Allen M Sumner(Korea, South)","Eyeball 20/20c","0"
"Allen M Sumner(Korea, South)","Eyeball 20/20d","0"
"Allen M Sumner(Korea, South)","SPR-1 ESM","0"
"Allen M Sumner(Korea, South)","SPS-10","0"
"Allen M Sumner(Korea, South)","SPS-6","0"
"Allen M Sumner(Korea, South)","SQA-8 VDS","180"
"Allen M Sumner(Korea, South)","SQS-4 Active","0"
"Allen M Sumner(Taiwan)","Eyeball 20/20","0"
"Allen M Sumner(Taiwan)","Eyeball 20/20b","0"
"Allen M Sumner(Taiwan)","Eyeball 20/20c","0"
"Allen M Sumner(Taiwan)","Eyeball 20/20d","0"
"Allen M Sumner(Taiwan)","SPR-1 ESM","0"
"Allen M Sumner(Taiwan)","SPS-10","0"
"Allen M Sumner(Taiwan)","SPS-6","0"
"Allen M Sumner(Taiwan)","SQA-8 VDS","180"
"Allen M Sumner(Taiwan)","SQS-4 Active","0"
"Allen M Sumner(Venezuela)","Eyeball 20/20","0"
"Allen M Sumner(Venezuela)","Eyeball 20/20b","0"
"Allen M Sumner(Venezuela)","Eyeball 20/20c","0"
"Allen M Sumner(Venezuela)","Eyeball 20/20d","0"
"Allen M Sumner(Venezuela)","SPR-1 ESM","0"
"Allen M Sumner(Venezuela)","SPS-10","0"
"Allen M Sumner(Venezuela)","SPS-6","0"
"Allen M Sumner(Venezuela)","SQA-8 VDS","180"
"Allen M Sumner(Venezuela)","SQS-4 Active","0"
"Alpha Jet","Eyeball 20/10","0"
"Alpha Jet","Eyeball 20/10d","0"
"Alpha Jet","Eyeball 20/10e","0"
"Alpha Jet","Eyeball 20/10f","0"
"Amatsukaze DDG","Eyeball 20/20","0"
"Amatsukaze DDG","Eyeball 20/20b","0"
"Amatsukaze DDG","Eyeball 20/20c","0"
"Amatsukaze DDG","Eyeball 20/20d","0"
"Amatsukaze DDG","NOLR-1","0"
"Amatsukaze DDG","OPS-17","0"
"Amatsukaze DDG","SPG-34","0"
"Amatsukaze DDG","SPG-51 1","180"
"Amatsukaze DDG","SPS-29","0"
"Amatsukaze DDG","SQS-23 Active","0"
"Amatsukaze DDG","SQS-23 Passive","0"
"Amatsukaze DDG(1967)","Eyeball 20/20","0"
"Amatsukaze DDG(1967)","Eyeball 20/20b","0"
"Amatsukaze DDG(1967)","Eyeball 20/20c","0"
"Amatsukaze DDG(1967)","Eyeball 20/20d","0"
"Amatsukaze DDG(1967)","NOLR-1","0"
"Amatsukaze DDG(1967)","OPS-17","0"
"Amatsukaze DDG(1967)","SPG-34","0"
"Amatsukaze DDG(1967)","SPG-51 1","180"
"Amatsukaze DDG(1967)","SPS-29","0"
"Amatsukaze DDG(1967)","SQS-23 Active","0"
"Amatsukaze DDG(1967)","SQS-23 Passive","0"
"Amatsukaze DDG(1978)","Eyeball 20/20","0"
"Amatsukaze DDG(1978)","Eyeball 20/20b","0"
"Amatsukaze DDG(1978)","Eyeball 20/20c","0"
"Amatsukaze DDG(1978)","Eyeball 20/20d","0"
"Amatsukaze DDG(1978)","NOLR-6B","0"
"Amatsukaze DDG(1978)","OPS-17","0"
"Amatsukaze DDG(1978)","SPG-34","0"
"Amatsukaze DDG(1978)","SPG-51 1","180"
"Amatsukaze DDG(1978)","SPS-29","0"
"Amatsukaze DDG(1978)","SQS-23 Active","0"
"Amatsukaze DDG(1978)","SQS-23 Passive","0"
"Andrea Doria","ARBB-33 ECM","0"
"Andrea Doria","EMPAR","0"
"Andrea Doria","ESM-3","0"
"Andrea Doria","Eyeball 20/20","0"
"Andrea Doria","Eyeball 20/20b","0"
"Andrea Doria","Eyeball 20/20c","0"
"Andrea Doria","Eyeball 20/20d","0"
"Andrea Doria","S1850M","0"
"Andrea Doria","UMS 4110 Active","0"
"Andrea Doria","UMS 4110 Passive","0"
"Arleigh Burke DDGHM","Eyeball 20/20","0"
"Arleigh Burke DDGHM","Eyeball 20/20b","0"
"Arleigh Burke DDGHM","Eyeball 20/20c","0"
"Arleigh Burke DDGHM","Eyeball 20/20d","0"
"Arleigh Burke DDGHM","Phalanx FC","0"
"Arleigh Burke DDGHM","SLQ-32(v)5 ESM B.1","0"
"Arleigh Burke DDGHM","SLQ-32(v)5 ESM B.2","0"
"Arleigh Burke DDGHM","SLQ-32(v)5 ESM B.3","0"
"Arleigh Burke DDGHM","SPG-62 12","0"
"Arleigh Burke DDGHM","SPS-67(V)3 SS","0"
"Arleigh Burke DDGHM","SPY-1D","0"
"Arleigh Burke DDGHM","SQS-53C Active","0"
"Arleigh Burke DDGHM","SQS-53C Passive","0"
"Arleigh Burke II DDGHM","Eyeball 20/20","0"
"Arleigh Burke II DDGHM","Eyeball 20/20b","0"
"Arleigh Burke II DDGHM","Eyeball 20/20c","0"
"Arleigh Burke II DDGHM","Eyeball 20/20d","0"
"Arleigh Burke II DDGHM","Phalanx FC","0"
"Arleigh Burke II DDGHM","SLQ-32(v)3 ECM","0"
"Arleigh Burke II DDGHM","SLQ-32(v)3 ESM B.1","0"
"Arleigh Burke II DDGHM","SLQ-32(v)3 ESM B.2","0"
"Arleigh Burke II DDGHM","SLQ-32(v)3 ESM B.3","0"
"Arleigh Burke II DDGHM","SPG-62 12","0"
"Arleigh Burke II DDGHM","SPS-67(V)3 SS","0"
"Arleigh Burke II DDGHM","SPY-1D","0"
"Arleigh Burke II DDGHM","SQS-53C Active","0"
"Arleigh Burke II DDGHM","SQS-53C Passive","0"
"Arleigh Burke IIA DDGHM","Eyeball 20/20","0"
"Arleigh Burke IIA DDGHM","Eyeball 20/20b","0"
"Arleigh Burke IIA DDGHM","Eyeball 20/20c","0"
"Arleigh Burke IIA DDGHM","Eyeball 20/20d","0"
"Arleigh Burke IIA DDGHM","Phalanx FC","0"
"Arleigh Burke IIA DDGHM","SLQ-32(v)3 ECM","0"
"Arleigh Burke IIA DDGHM","SLQ-32(v)3 ESM B.1","0"
"Arleigh Burke IIA DDGHM","SLQ-32(v)3 ESM B.2","0"
"Arleigh Burke IIA DDGHM","SLQ-32(v)3 ESM B.3","0"
"Arleigh Burke IIA DDGHM","SPG-62 12","0"
"Arleigh Burke IIA DDGHM","SPS-67(V)3 SS","0"
"Arleigh Burke IIA DDGHM","SPY-1D","0"
"Arleigh Burke IIA DDGHM","SQS-53C Active","0"
"Arleigh Burke IIA DDGHM","SQS-53C Passive","0"
"Asagiri DDG","Eyeball 20/20","0"
"Asagiri DDG","Eyeball 20/20b","0"
"Asagiri DDG","Eyeball 20/20c","0"
"Asagiri DDG","Eyeball 20/20d","0"
"Asagiri DDG","OPS-24","0"
"Asagiri DDG","OPS-28","0"
"Asagiri DDG","OQR-1 TA","180"
"Asagiri DDG","OQS-4 Active","0"
"Asagiri DDG","OQS-4 Passive","0"
"Asagiri DDG","Phalanx FC","0"
"Asashio","BQR-2 Passive","0"
"Asashio","BQS-2 Active","0"
"Asashio","Periscope-1","0"
"Asashio","SPR-1 ESM","0"
"Asashio","ZPS-3","0"
"Atago","Eyeball 20/20","0"
"Atago","Eyeball 20/20b","0"
"Atago","Eyeball 20/20c","0"
"Atago","Eyeball 20/20d","0"
"Atago","FCS-2-21 1","0"
"Atago","NOLQ-2","0"
"Atago","OLT-3","0"
"Atago","OPS-20","0"
"Atago","OPS-28","0"
"Atago","OQR-2 TA","180"
"Atago","Phalanx FC","0"
"Atago","SPG-62 12","0"
"Atago","SPY-1D","0"
"Atago","SQS-53C Active","0"
"Atago","SQS-53C Passive","0"
"Austin LPD","Eyeball 20/20","0"
"Austin LPD","Eyeball 20/20b","0"
"Austin LPD","Eyeball 20/20c","0"
"Austin LPD","Eyeball 20/20d","0"
"Austin LPD","SLQ-32(v)1 ESM B.3","0"
"Austin LPD","SPS-40B","0"
"Austin LPD","SPS-64 SS","0"
"Austin LPD","SPS-67 SS","0"
"Avenger MCM","ESM-1.5","0"
"Avenger MCM","Eyeball 20/20","0"
"Avenger MCM","Eyeball 20/20b","0"
"Avenger MCM","Eyeball 20/20c","0"
"Avenger MCM","Eyeball 20/20d","0"
"Avenger MCM","SPS-55 SS","0"
"Avenger MCM","SPS-73(V) SS","0"
"Avenger MCM","SQQ-32(V)3 Active","0"
"Ayanami DD","Eyeball 20/20","0"
"Ayanami DD","Eyeball 20/20b","0"
"Ayanami DD","Eyeball 20/20c","0"
"Ayanami DD","Eyeball 20/20d","0"
"Ayanami DD","OPS-1","0"
"Ayanami DD","OPS-15","0"
"Ayanami DD","OQS-12 Active","0"
"Ayanami DD(1965)","Eyeball 20/20","0"
"Ayanami DD(1965)","Eyeball 20/20b","0"
"Ayanami DD(1965)","Eyeball 20/20c","0"
"Ayanami DD(1965)","Eyeball 20/20d","0"
"Ayanami DD(1965)","NOLR-1","0"
"Ayanami DD(1965)","OLT-1","0"
"Ayanami DD(1965)","OPS-1","0"
"Ayanami DD(1965)","OPS-15","0"
"Ayanami DD(1965)","OQS-14 Active","0"
"B-1B","ALQ-161A ECM","0"
"B-1B","ALQ-161A ESM","0"
"B-1B","APQ-164","0"
"B-1B","Eyeball 20/10","0"
"B-1B","Eyeball 20/10b","0"
"B-1B","Eyeball 20/10c","0"
"B-1B","Generic Advanced Designator","0"
"B-2A","APQ-181","0"
"B-2A","APR-50 ESM","0"
"B-2A","Eyeball 20/10","0"
"B-2A","Eyeball 20/10b","0"
"B-2A","Eyeball 20/10c","0"
"B-2A","Generic Advanced Designator","0"
"B-52H","AAQ-33 SNIPER-XR","0"
"B-52H","ALQ-117","0"
"B-52H","ALR-20 RWR","0"
"B-52H","APQ-166","0"
"B-52H","Eyeball 20/10","0"
"B-52H","Eyeball 20/10b","0"
"B-52H","Eyeball 20/10c","0"
"B-66B","ASB-7","0"
"B-66B","Eyeball 20/10","0"
"B-66B","Eyeball 20/10b","0"
"B-66B","Eyeball 20/10c","0"
"BAL Class Ciudad Bolivar","ARPA-S","0"
"BAL Class Ciudad Bolivar","ARPA-X","0"
"BAL Class Ciudad Bolivar","Eyeball 20/20","0"
"BAL Class Ciudad Bolivar","Eyeball 20/20b","0"
"BAL Class Ciudad Bolivar","Eyeball 20/20c","0"
"BAL Class Ciudad Bolivar","Eyeball 20/20d","0"
"Baleares FFG (1985)","Eyeball 20/20","0"
"Baleares FFG (1985)","Eyeball 20/20b","0"
"Baleares FFG (1985)","Eyeball 20/20c","0"
"Baleares FFG (1985)","Eyeball 20/20d","0"
"Baleares FFG (1985)","SPG-51D 1","180"
"Baleares FFG (1985)","SPS-10F","0"
"Baleares FFG (1985)","SPS-52C AS","0"
"Baleares FFG (1985)","SQS-23 Active","0"
"Baleares FFG (1985)","SQS-23 Passive","0"
"Baleares FFG (1991)","Eyeball 20/20","0"
"Baleares FFG (1991)","Eyeball 20/20b","0"
"Baleares FFG (1991)","Eyeball 20/20c","0"
"Baleares FFG (1991)","Eyeball 20/20d","0"
"Baleares FFG (1991)","SPG-51D 1","180"
"Baleares FFG (1991)","SPS-10F","0"
"Baleares FFG (1991)","SPS-52C AS","0"
"Baleares FFG (1991)","SQS-35 VDS Active","180"
"Baleares FFG (1991)","SQS-56 Active","0"
"Baleares FFG (1991)","SQS-56 Passive","0"
"Baleares FFG","Eyeball 20/20","0"
"Baleares FFG","Eyeball 20/20b","0"
"Baleares FFG","Eyeball 20/20c","0"
"Baleares FFG","Eyeball 20/20d","0"
"Baleares FFG","SPG-51D 1","180"
"Baleares FFG","SPS-10F","0"
"Baleares FFG","SPS-52C AS","0"
"Baleares FFG","SQS-23 Active","0"
"Baleares FFG","SQS-23 Passive","0"
"Baptista de Andrade FSH","AWS-2","0"
"Baptista de Andrade FSH","Decca TM 626","0"
"Baptista de Andrade FSH","Diodon Active","0"
"Baptista de Andrade FSH","Eyeball 20/20","0"
"Baptista de Andrade FSH","Eyeball 20/20b","0"
"Baptista de Andrade FSH","Eyeball 20/20c","0"
"Baptista de Andrade FSH","Eyeball 20/20d","0"
"Baptista de Andrade FSH","TRS-3020","0"
"Baptiste de Andrade FSH(1999)","AWS-2","0"
"Baptiste de Andrade FSH(1999)","Decca TM 626","0"
"Baptiste de Andrade FSH(1999)","Eyeball 20/20","0"
"Baptiste de Andrade FSH(1999)","Eyeball 20/20b","0"
"Baptiste de Andrade FSH(1999)","Eyeball 20/20c","0"
"Baptiste de Andrade FSH(1999)","Eyeball 20/20d","0"
"Baptiste de Andrade FSH(1999)","TRS-3020","0"
"Belknap CG (87)","Eyeball 20/20","0"
"Belknap CG (87)","Eyeball 20/20b","0"
"Belknap CG (87)","Eyeball 20/20c","0"
"Belknap CG (87)","Eyeball 20/20d","0"
"Belknap CG (87)","SLQ-32(v)2 ESM B.1","0"
"Belknap CG (87)","SLQ-32(v)2 ESM B.2","0"
"Belknap CG (87)","SLQ-32(v)2 ESM B.3","0"
"Belknap CG (87)","SPG-55 4","0"
"Belknap CG (87)","SPS-10","0"
"Belknap CG (87)","SPS-43 AS","0"
"Belknap CG (87)","SPS-48(E) AS","0"
"Belknap CG (87)","SQS-26 Active","0"
"Belknap CG (87)","SQS-26 Passive","0"
"Belknap CG","Eyeball 20/20","0"
"Belknap CG","Eyeball 20/20b","0"
"Belknap CG","Eyeball 20/20c","0"
"Belknap CG","Eyeball 20/20d","0"
"Belknap CG","SPG-55 2","0"
"Belknap CG","SPS-10","0"
"Belknap CG","SPS-43 AS","0"
"Belknap CG","SPS-48C AS","0"
"Belknap CG","SQS-26 Active","0"
"Belknap CG","SQS-26 Passive","0"
"Belknap CG","WLR-1H ESM","0"
"Bell 412EP","AN/AAQ-22","0"
"Bell 412EP","Eyeball 20/10","0"
"Bell 412EP","Eyeball 20/10b","0"
"Bell 412EP","Eyeball 20/10c","0"
"Bell 412EP","RDR-1500","0"
"Blue Ridge AGFH","Eyeball 20/20","0"
"Blue Ridge AGFH","Eyeball 20/20b","0"
"Blue Ridge AGFH","Eyeball 20/20c","0"
"Blue Ridge AGFH","Eyeball 20/20d","0"
"Blue Ridge AGFH","SLQ-32(v)2 ESM B.1","0"
"Blue Ridge AGFH","SLQ-32(v)2 ESM B.2","0"
"Blue Ridge AGFH","SLQ-32(v)2 ESM B.3","0"
"Blue Ridge AGFH","SPS-40E","0"
"Blue Ridge AGFH","SPS-48C AS","0"
"Bo-105CBS","Eyeball 20/10","0"
"Bo-105CBS","Eyeball 20/10b","0"
"Bo-105CBS","Eyeball 20/10c","0"
"Bo-105CBS","RDR-1400C","0"
"Boat","Eyeball 20/20","0"
"Boat","Eyeball 20/20b","0"
"Boat","Eyeball 20/20c","0"
"Boat","Eyeball 20/20d","0"
"Boat","Generic radar","0"
"Brandenburg FFGHM","DSQS-21BZ Active","0"
"Brandenburg FFGHM","Eyeball 20/20","0"
"Brandenburg FFGHM","Eyeball 20/20b","0"
"Brandenburg FFGHM","Eyeball 20/20c","0"
"Brandenburg FFGHM","Eyeball 20/20d","0"
"Brandenburg FFGHM","LW-08","0"
"Brandenburg FFGHM","SMART-S","0"
"Brandenburg FFGHM","STIR 180","0"
"Braunschweig","ESM-1","0"
"Braunschweig","Eyeball 20/20","0"
"Braunschweig","Eyeball 20/20b","0"
"Braunschweig","Eyeball 20/20c","0"
"Braunschweig","Eyeball 20/20d","0"
"Braunschweig","TRS 3D/16 AS","0"
"Bremen FFGHM (1982)","DA-08","0"
"Bremen FFGHM (1982)","DSQS-21BZ Active","0"
"Bremen FFGHM (1982)","Eyeball 20/20","0"
"Bremen FFGHM (1982)","Eyeball 20/20b","0"
"Bremen FFGHM (1982)","Eyeball 20/20c","0"
"Bremen FFGHM (1982)","Eyeball 20/20d","0"
"Bremen FFGHM (1982)","STIR 240","0"
"Bremen FFGHM (1993)","DSQS-21BZ Active","0"
"Bremen FFGHM (1993)","Eyeball 20/20","0"
"Bremen FFGHM (1993)","Eyeball 20/20b","0"
"Bremen FFGHM (1993)","Eyeball 20/20c","0"
"Bremen FFGHM (1993)","Eyeball 20/20d","0"
"Bremen FFGHM (1993)","STIR 240","0"
"Bremen FFGHM (1993)","TRS 3D/32","0"
"Bristol Bloodhound MKI","Eyeball 20/20e","0"
"Bristol Bloodhound MKI","Eyeball 20/20f","0"
"Bristol Bloodhound MKI","Eyeball 20/20g","0"
"Bristol Bloodhound MKI","Eyeball 20/20h","0"
"Bristol Bloodhound MKI","Type 86","0"
"Bristol Bloodhound MKI","Type 87","0"
"Bristol Bloodhound MKII","Eyeball 20/20e","0"
"Bristol Bloodhound MKII","Eyeball 20/20f","0"
"Bristol Bloodhound MKII","Eyeball 20/20g","0"
"Bristol Bloodhound MKII","Eyeball 20/20h","0"
"Bristol Bloodhound MKII","Type 86","0"
"Bristol Bloodhound MKII","Type 87","0"
"Buccaneer S1","Airpass 3","0"
"Buccaneer S1","Eyeball 20/10","0"
"Buccaneer S1","Eyeball 20/10d","0"
"Buccaneer S1","Eyeball 20/10e","0"
"Buccaneer S1","Eyeball 20/10f","0"
"Buccaneer S1","Sky Guardian RWR","0"
"Buccaneer S2","Airpass 3","0"
"Buccaneer S2","Eyeball 20/10","0"
"Buccaneer S2","Eyeball 20/10d","0"
"Buccaneer S2","Eyeball 20/10e","0"
"Buccaneer S2","Eyeball 20/10f","0"
"Buccaneer S2","Sky Guardian RWR","0"
"Bulk Freighter","Eyeball 20/20","0"
"Bulk Freighter","Eyeball 20/20b","0"
"Bulk Freighter","Eyeball 20/20c","0"
"Bulk Freighter","Eyeball 20/20d","0"
"Bulk Freighter","Racal Decca","0"
"C-130H","ALR-2002 RWR","0"
"C-130H","AN/AAR-54 MAWS","0"
"C-130J","ALR-2002 RWR","0"
"C-130J","AN/AAR-54 MAWS","0"
"C-26B Metro-EW","AN/AAQ-22","0"
"C-26B Metro-EW","EL/M-2032 AA","0"
"C-26B Metro-EW","EL/M-2032 AG","0"
"C-26B Metro-EW","Eyeball 20/10","0"
