DatabaseClass text primary key,NATO_ASCC text,ModelClassId numeric,ClassificationId numeric,Cost numeric,Weight_kg numeric,Volume_m3 numeric,InitialYear numeric,FinalYear numeric,Country text,Designation text,ImageList text,IconFileName nexttumeric,ModelFileName text,Description text,Notes text,MaxRange_km numeric,RefRange_km numeric,FieldOfView_deg numeric,MinElevation_deg numeric,MaxElevation_deg numeric,ScanPeriod_s numeric,DamageEffect text,RangeError numeric,AngleError_deg numeric,ElevationError_deg numeric,MinFrequency_Hz numeric,MaxFrequency_Hz numeric,IdThreshold_dB real,CounterMeasureFactor numeric,IsSurveillance numeric,ERPpeak_dBW numeric,ERPaverage_dBW numeric,MaxFireControlTracks numeric,IsSemiactive numeric,BlindSpeed_mps numeric,LookdownWater_dB numeric,LookdownLand_dB numeric,Bandwidth_Hz numeric,AzimuthBeamwidth_deg numeric,ElevationBeamwidth_deg numeric,EffectiveSidelobes_dB numeric,DetectsSurface numeric,DetectsAir numeric,DetectsMissile numeric,DetectsGround numeric
"Rif-A","Ball End/Sea Gull","0","0","","","","1900","2999","","","","","","Surveilance, Detects: S, Range: 84km, Ref:2.3km, ERP_dBw: 55 / 45","Old soviet surface search.  quoted capable of a cruiser at 20-22nm, destroyer at 14-16nm, periscopt(1.5m height) at 1-1.5nm.  Range accurate to 15m/nm.  scan rate of 6 seconds, 7 degree beam, 150kW, 2950-3020Mhz, 427pps at 1µs  Assuming 30dB for the destroyer at 16nm, is 5.2694.  Low PPS suggests a fairly long unambiguous range, 48dB equates to 45nm/83.5km.  using that as instrumented until further information is known.","83.5","2.258","360","0","45","6","GenericSensor","0","0","90","3000000000","3500000000","99","1","1","55","45","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"RPB-4 SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: S, Range: 320km, Ref:38km, ERP_dBw: 60 / 50","","320","37.978","360","-35","70","8.63","GenericSensor","0","0.26","0.17","3000000000","3500000000","99","1","1","60","50","0","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","0"
"Rubin-1","Downbeat","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 240km, Ref:3.4km, ERP_dBw: 47 / 37","","240","3.428","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000.0","3500000000.0","99","1","1","47.47","37.47","2","0","0","0","0","3000000.0","5","10.39","-30","1","0","0","1"
"Rubin-1K","Downbeat","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 300km, Ref:4.3km, ERP_dBw: 47 / 37","","300","4.286","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000.0","3500000000.0","99","1","1","47.47","37.47","2","0","0","0","0","3000000.0","5","10.39","-30","1","0","0","1"
"Rubin-1KV","Downbeat","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 360km, Ref:5km, ERP_dBw: 47 / 37","","360","4.971","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000.0","3500000000.0","99","1","1","47.47","37.47","2","0","0","0","0","3000000.0","5","10.39","-30","1","0","0","1"
"Scanter 2001","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: S, Range: 108km, Ref:8.6km, ERP_dBw: 44 / 34","Marcos","108","8.571","360","-25","25","2.4","GenericSensor","0","0","0","3000000000","3500000000","99","1","1","44.29","34.29","0","0","0","0","0","3000000","5","3","-30","1","0","0","0"
"SCOUT","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: S, Range: 40km, Ref:4.2km, ERP_dBw: 0 / -10","Marcos","40","4.243","360","-60","60","2.5","GenericSensor","0","0","90","3000000000","3500000000","99","1","1","0","-10","0","0","0","0","0","3000000","5","12","-30","1","0","0","0"
"Sea Spray Mk3","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 185km, Ref:10.4km, ERP_dBw: 55 / 45","Im facing a near complete lack of information regarding performance of the Sea Spray.  Instrumented range is 100nm(185.2km).  The Sea king AEW radar SearchWater(Ari 5980) detects a medium sized warship at 130nm.  since carriers at around 30-35dB, medium sized warships should be found around 27-30dB, assuming 28.5dB.  Thats puts Searchwater's ref range at 46.675km.  It(searchwater) also quotes a range of 28+nm for a snorkel and this ref range approximates this as well putting range to a  1m² target at 25.2nm.  Will use a vaule less than this for the Sea spray, again as it isn't intended for EW purposes and more for target acquisition.","185.2","10.367","360","-60","10","2","GenericSensor","0.01","0.17","0.21","3000000000","3500000000","99","1","1","54.75","44.75","4","0","2.5","-3","-12","3000000","5","3.3","-30","1","0","0","1"
"Seaspray Mk1","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: S, Range: 120km, Ref:8.6km, ERP_dBw: 45 / 35","Marcos","120","8.571","360","-45","0","6","GenericSensor","0","0","90","3000000000","3500000000","99","1","1","45","35","1","0","10","0","0","3000000","5","10","-30","1","0","0","0"
"Spin Trough SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 40km, Ref:3.6km, ERP_dBw: 53 / 43","","40","3.561","360","-35","70","8.63","GenericSensor","0","0.84","0.56","3000000000","3500000000","99","1","1","53","43","4","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","1"
"SPN-748","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: S, Range: 86km, Ref:4.3km, ERP_dBw: 44 / 34","Just copied furuno","86.4","4.286","360","-25","25","2.5","GenericSensor","0","1","0","3000000000","3500000000","99","2","1","44.29","34.29","0","0","0","0","0","3000000","5","3","-30","1","0","0","0"
"SPQ-2D","","0","0","","","","1900","2999","","","","","","Surveilance, Detects: S, Range: 108km, Ref:7.7km, ERP_dBw: 44 / 34","Marcos","108","7.714","360","0","45","4","GenericSensor","0","0","90","3000000000","3500000000","99","1","1","44","34","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SPS-10F","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 100km, Ref:7.8km, ERP_dBw: 88 / 75","","100","7.78","360","0","16","3.53","GenericSensor","0.01","0.1","1","3000000000","3500000000","99","1","1","88","75","4","0","2.5","-10.3","-18","3000000","1.9","16","-30","1","0","0","1"
"SPS-55","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 68km, Ref:6km, ERP_dBw: 30 / 20","","67.5","6.025","360","0","20","3.75","GenericSensor","0","0.08","1.25","3000000000","3500000000","99","1","1","29.57","19.57","4","0","2.5","-3","-12","3000000","5","20","-30","1","0","0","1"
"SPS-55 SS","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 68km, Ref:6km, ERP_dBw: 30 / 20","","67.5","6.025","360","0","20","3.75","GenericSensor","0","0.08","1.25","3000000000","3500000000","99","1","1","29.57","19.57","4","0","2.5","-3","-12","3000000","5","20","-30","1","0","0","1"
"SPS-64 SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 80km, Ref:7.7km, ERP_dBw: 65 / 55","","80","7.714","360","-35","70","8.63","GenericSensor","0","0.57","0.38","3000000000","3500000000","99","1","1","65","55","4","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","1"
"SPS-67 SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 90km, Ref:8.3km, ERP_dBw: 70 / 45","","90","8.31","360","-35","70","8.63","GenericSensor","0","0.55","0.36","5450000000","5825000000","99","1","1","70","45","4","0","2.5","-3","-12","3000000","1.5","5","-30","1","0","0","1"
"SPS-67(V)3 SS","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 52km, Ref:4.6km, ERP_dBw: 70 / 45","","52","4.594","360","0","31","4","GenericSensor","0","0.08","1.94","5450000000","5825000000","99","1","1","70","45","4","0","2.5","-3","-12","3000000","1.5","31","-30","1","0","0","1"
"SPS-73(V) SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 75km, Ref:7.1km, ERP_dBw: 63 / 40","","75","7.123","360","-35","70","8.63","GenericSensor","0","0.59","0.39","3000000000","3500000000","99","1","1","63","40","4","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","1"
"SSM Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 60km, Ref:5.9km, ERP_dBw: 50 / 40","","60","5.935","60","-30","30","2.5","GenericSensor","0.25","4.8","3.2","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-14 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:4.7km, ERP_dBw: 46 / 36","","40","4.714","30","-30","40","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-22 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:3.3km, ERP_dBw: 46 / 36","","40","3.257","30","-30","40","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-25 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:4.7km, ERP_dBw: 46 / 36","","40","4.714","30","-30","40","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-26 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:4.7km, ERP_dBw: 46 / 36","","40","4.714","30","-30","40","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-27 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:4.7km, ERP_dBw: 46 / 36","","40","4.714","30","-30","40","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-2A Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 20km, Ref:1.1km, ERP_dBw: 46 / 36","set to detect a 36dB target at 20km, 24dB at 10km.","20","1.114","15","-30","30","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-2C Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 20km, Ref:1.6km, ERP_dBw: 46 / 36","set to detect a 36dB target at 30km, 24dB at 15km.","20","1.628","20","-30","30","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-2D seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 20km, Ref:2.1km, ERP_dBw: 46 / 36","set to detect a 36dB target at 40km, 24dB at 20km.","20","2.143","30","-30","40","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-7 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 50km, Ref:7.1km, ERP_dBw: 55 / 45","","50","7.114","45","-22.5","22.5","1.88","GenericSensor","0.3","6.19","4.13","3000000000","3500000000","99","1","0","55","45","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"SS-N-9 seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:4.7km, ERP_dBw: 46 / 36","","40","4.714","30","-15","40","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"ST-2","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: S, Range: 6km, Ref:2.1km, ERP_dBw: 24 / 14","Marcos","6","2.143","60","-90","90","1","GenericSensor","0","0","90","3000000000","3500000000","99","3","0","24","14","0","0","0","0","0","3000000","5","1","-30","1","0","0","0"
"SUPER ADAC","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: S, Range: 10km, Ref:2.6km, ERP_dBw: 24 / 14","Marcos","10","2.571","60","-90","90","2.4","GenericSensor","0","0","90","3000000000","3500000000","99","3","0","24","14","0","0","0","0","0","3000000","5","3","-30","1","0","0","0"
"SUPER ADAC-J","","0","0","","","","1900","2999","","","","","","Illuminator, Detects: GS, Range: 20km, Ref:6.4km, ERP_dBw: 12 / 2","Marcos","20","6.428","90","-90","90","1","GenericSensor","0","0","90","3000000000","3500000000","99","0","0","12","2","0","0","0","0","0","3000000","5","3","-30","1","0","0","1"
"SY-1 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:2.2km, ERP_dBw: 46 / 36","set to detect a 40dB target at 20km","40","2.2","15","-30","30","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"Thales ENR","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 278km, Ref:21.2km, ERP_dBw: 65 / 55","All I know of this radar is 200w average power, slotted planar array, and TWT transmitter, scan to scan processing, and ISAR, is capable of detecting and tracking periscopes.  given the lacking data, I am going to assume 0.25m² to a range of 35km, all else will be copied directly from APS-116.","278","21.213","360","-35","70","8.63","GenericSensor","0","0.27","0.18","8500000000","10550000000","99","1","1","65","55.01","0","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","1"
"Type 1002","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 26km, Ref:11.2km, ERP_dBw: 29 / 19","Simply a duplicated BPS-14 SS","26","11.215","360","0","13","6.32","GenericSensor","0","0.15","0.81","3000000000","3500000000","99","1","1","29.21","19.21","4","0","2.5","-3","-12","3000000","5","13","-30","1","0","0","1"
"Type 245 SS/FC","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: S, Range: 220km, Ref:26.1km, ERP_dBw: 70 / 60","Surface search radar for H-6D bomber","220","26.112","360","-70","35","8.63","GenericSensor","0","0.31","0.21","3000000000","3500000000","99","1","1","70","60","2","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","0"
"Type 978","","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 60km, Ref:5.4km, ERP_dBw: 30 / 20","A direct duplication of the SPS-55, with a slight down turn in maximum range.  If anyone has better info, by all means rework this radar, i lack the time to do it properly at current.","60","5.357","360","0","20","3.75","GenericSensor","0","0.08","1.25","3000000000","3500000000","99","1","1","29.57","19.57","4","0","2.5","-3","-12","3000000","5","20","-30","1","0","0","1"
"Type-992 SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: S, Range: 100km, Ref:11.9km, ERP_dBw: 70 / 60","","100","11.867","360","-35","70","8.63","GenericSensor","0","0.46","0.31","3000000000","3500000000","99","1","1","70","60","0","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","0"
"Uspekh 1A","Big Bulge","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: S, Range: 417km, Ref:9.4km, ERP_dBw: 50 / 40","credited with a maximum range of 225nm, also assumed to be superior in gain to the Uspekh-2, which is a smaller system mounted below a Ka-25 hormone.  Boosting Ref range by 10%","417","9.428","360","-40","0","12","GenericSensor","0","0.08","0.47","3000000000","3500000000","99","2","1","50","40","0","0","2.5","0","-15","3000000","5","30","-30","1","0","0","0"
"Uspekh-2 SS","Big Bulge B","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: S, Range: 145km, Ref:8.6km, ERP_dBw: 50 / 40","","145","8.571","360","-30","10","12","GenericSensor","0","0.08","0.47","3000000000","3500000000","99","2","1","50","40","0","0","2.5","0","-15","3000000","5","30","-30","1","0","0","0"
"YeN","Puff Ball","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 360km, Ref:5.6km, ERP_dBw: 47 / 37","","360","5.614","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000","3500000000","99","1","1","47.47","37.47","2","0","2","0","0","3000000","5","10.39","-30","1","0","0","1"
"YeN-R","Puff Ball","0","0","0","0","0","1900","2999","","","","","","Surveilance, Detects: GS, Range: 450km, Ref:6.9km, ERP_dBw: 47 / 37","","450","6.857","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000","3500000000","99","1","1","47.47","37.47","2","0","2","0","0","3000000","5","10.39","-30","1","0","0","1"
"YJ-1 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 25km, Ref:4.9km, ERP_dBw: 46 / 36","set to detect a 30dB target at 20km","25","4.89","40","-30","30","1.25","GenericSensor","0.34","7.59","5.06","3000000000","3500000000","99","1","0","46","36","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"YJ-12 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: GS, Range: 25km, Ref:6.5km, ERP_dBw: 46 / 36","set to detect a 25dB target at 25km","25","6.52","40","-70","70","1.25","GenericSensor","0.34","7.59","5.06","3000000000.0","3500000000.0","99","1","0","46","36","0","0","0","0","0","3000000.0","5","5","-30","1","0","0","1"
"YJ-6 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 40km, Ref:10.4km, ERP_dBw: 50 / 40","set to detect a 25dB target at 40km","40","10.43","60","-30","30","2.5","GenericSensor","0.28","5.74","3.82","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"YJ-7 Seeker","","0","0","1","0","0","1900","2999","","","","","","Illuminator, Detects: S, Range: 20km, Ref:3.9km, ERP_dBw: 50 / 40","set to detect a 30dB target at 20km","20","3.9","60","-30","30","2.5","GenericSensor","0.28","5.74","3.82","3000000000","3500000000","99","1","0","50","40","0","0","0","0","0","3000000","5","5","-30","1","0","0","0"
"ZW-07 SS","","0","0","1","0","0","1900","2999","","","","","","Surveilance, Detects: S, Range: 30km, Ref:3.6km, ERP_dBw: 50 / 40","","30","3.561","360","-35","70","8.63","GenericSensor","0","0.84","0.56","3000000000","3500000000","99","1","1","50","40","0","0","2.5","-3","-12","3000000","5","5","-30","1","0","0","0"
"4R60M Grom-M","","0","0","0","0","0","1900","2999","","","","","","Illuminator, Detects: ASM, Range: 80km, Ref:55km, ERP_dBw: 54 / 34","I have no information other than the needs of its missile.  with a detonation range set at 22.1m, I set the radar to be accurate enough to put the missile within this the majority of the time for the longer ranged V-611M which it also guides.  Maximum 3-dimensional error is under 30m at 38km range.  Missile is set capable of tracking a 1m² at 55km.  5m² target then allows for detection at 82km, setting max range at 80.  nothing else is adjusted.","80","55","360","-5","80","2.23","GenericSensor","0.0003","0.021","0.0315","9000000000","9500000000","99","1","0","54","34","4","0","2.5","-3","-12","3000000","5","1.7","-30","1","1","1","0"
